Comment Number,Comment Content
4624,how embarrassing for you people on every level
4625,"I am not for Biden,  but I feel very sorry for him. Its really elder abuse what Jill is allowing. What wife of any kind would betray a husband this way? I have seen 8 minutes and am afraid because  I know  this debate gets worse for Biden  as he runs out if steam let&#39;s say."
4626,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1219"">20:19</a> Trump was mumbling and being directed o camera,,"
4627,CNN the comedy channel
4628,No worrs under Trump. No drafts necessary.
4629,Many of people that coming in the USA are not terrorists they just have no other option because of the impact of international politics
4630,"These two men spend the whole debate bashing each other rather than giving examples of what they&#39;re going to do better. they obviously have no clue what the debate is supposed to be neither answer any questions thoroughly they end their time with statements about the other. Neither of them is good for America period I hate that people can&#39;t see that. this whole debate just made me mad!  America is a disaster, and this debate shows that the future of our country is going to be no better."
4631,😦
4632,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1586"">26:26</a> Bruh 😂"
4633,When I see debate I&#39;m easily say no one&#39;s controlling USA now.
4634,"Biden had a good start. That is good. I like these rules, because both men were so unruly 3 years ago during their debate."
4635,Trump burying Biden in this guarantees another pandemic will be manufactured
4636,The saddest part is that there is no third option
4637,"Number one I like vanilla ice cream.<br>Number two I like it on a waffle cone.. (grumble, grumble) that&#39;s how I&#39;d solve global warming.<br><br>Mr. President the question was how would you prevent a global war?"
4638,"Blink, Joe!! 😃"
4639,"They need to put the Secklers in prison. How do you open a legal dope house and lie that it’s not addictive and reward salesmen,saleswomen,and doctors that up the mgs of patients to assure strong addictions make $14 billion dollars and only get fined $6 billion leaving $8 billion in profit while it’s proven that they broke many laws along the way and many people died behind these laws broken and they never step one foot in a police station let alone a prison baffles me. Big Pharma are the biggest dope dealers in the world but as long as you play the game, by giving millions to candidate parties, and have buddies in high places I guess you can break the law, kill millions,start a pandemic and still walk away with billions. While a young poor kid just trying to feed his family off the black market that you created get caught with a few pills go to jail for years and decades in some instances."
4640,GOD BLESS PRESIDENT TRUMP!!!!
4641,MAGA!!!!
4642,TRUMP IS OUR ONLY HOPE!!!
4643,TRUUUUUUUUMP!!!
4644,The amount of times Biden said “the idea” is astounding
4645,Joe is mumbling again.
4646,"Joe Biden Debe renunciar,  en su lugar  debe entrar Michelle Obama, es la apuesta más aceptable para esta contienda. Si No,  los Democratas no tendrán oportunidad de ganar.   De  entrar Michelle, haría contrapeso con Claudia Sheinbaum."
4647,"This was way past Joe&#39;s bed time I almost feel bad for him watching this but he was the one that wanted to do this debate so badly. Now the whole world knows he has dementia and can barely stand anymore even after practicing for this debate for a whole week in a bunker.<br><br>Just a disastrous performance; having this guy as our president for the last 3.5 years has destroyed our country, I pray Trump can fix this mess Biden has caused when he is elected we need him more now than ever."
4648,Hey CNN why did Biden have notes and a penin his hand and still fail to read them properly?
4649,Jesus Biden is a disgrace to America we need a president Like Trump
4650,"Trump : National issue, Border issue, Economic Conditions etc…..<br>Biden : The idea…..😂"
4651,He is saying putting is a war criminal yet from what I&#39;ve seen on the front lines of the Russian Ukraine war Ukraine is committing just as many if not more war crimes than Russia ever thought about
4652,"This is horrifying! Out of almost 390,000,000 people these 2 are the best we can find?!?! Our country is doomed 😮😢"
4653,I feel bad for Biden watching this Debate😢😅
4654,"As a black man I will put this on my mother’s grave i promise you that I would have never ever voted for Trump because of all the silly stuff. However, as I listen to him, I will vote for him for 2 reasons. Our Soldiers and being a retiree and the boarders. This current president has done nothing for those issue. He has just made it worse. Look @ the boarders. It’s a hot mess. They are coming over taken all kinds of jobs."
4655,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4576"">1:16:16</a> did trump just soil himself whats that noise"
4656,"How dare you accuse Trump in supporting nazis when you, Biden, send money to ukraine that has openly supported nazi ideals and have a nazi as their heroes. They marched in the center of Kiev with tourches, but you send billions of dollars to thwm. What a hypocrete."
4657,Notice biden didn&#39;t even think about denying the fact that he left us citizens and troops in Afghanistan
4658,Summary of this... : &quot;you lie&quot;.<br>What a level... of debate
4659,The whole world is blowing up over him this couldn&#39;t be more true about biden 😔
4660,Why CNN doesnt allow comments
4661,😂😂😂😂😂😂😂😂😂😂
4662,Can we PLEASE get Biden out the running!! We need better options
4663,Sleepy Joe is sleeping down in his basement still
4664,This is cruel putting Biden up there
4665,The left is toast and I&#39;m here for it
4666,I made the mistake of rewatching the debate.  Biden needs to do the right thing and not only drop out but resign.  Having Kamala as president is terrifying but it is the right thing for the country.
4667,Why are they not fact checked live? 😆
4668,This is like being offered two meals that you can’t eat because ur allergic to them.
4669,"FJB<br><a href=""http://www.youtube.com/results?search_query=%23trump2024"">#TRUMP2024</a>🇺🇸"
4670,"Dana is so unfair! When Biden stumbles, she quickly moves on to another question."
4671,Mandates 👎🏾 Never forget!
4672,"Last week, Michigan had 105% of it&#39;s residents registered to vote. 🙄 In 2020, 57% of the ballots voted."
4673,I love this ☝️ historic debate.<br>People finally have to acknowledge Trump is BETTER! 🤌
4674,Why is Biden face expression so funny 😂
4675,Mayorkas just signed an agreement with Panama. Oscar Blue Ramirez has a video on YT
4676,"Today, Chicago announced that they&#39;re giving i.i.s driver&#39;s licenses for &quot;safety.&quot; In other words, so they can vote. Call your state reps, peeps."
4677,Saya rasa Trump akan kembali ke gedung putih 🎉🎉
4678,I wonder why Americans voted for Biden. He&#39;s the most ridiculous person I have seen. So much disinformation coming from his end.
4679,Jill Biden should be charged with “elder abuse” for not getting her husband to step down.
4680,"Lies from Biden. He said that Putin wants the Nato Country of Belarussa, and that is just inaccurate. Belarussia is not a Nato country. Plus the hosts already said what Putin&#39;s terms are, and Biden contiinues his propaganda of Russia neing a bad guy. Of course, he is a war profeteer and needs justification for his lies."
4681,"PRESIDENT BIDEN IS,  FOR US COMPARE THEN AND NOW! INCOMPETENT,  STUTTERS, FRAGILE, SPEAKS INCOMPLETE SENTENCES, LIES, ECONOMY COST UP, FOOD PRICES UP,.. BORDERS"
4682,Pick your poison.
4683,trump will win !!! stop the war!!!!
4684,JT &amp; DB are horrible journalist and terrible moderators—way to go CNN!
4685,Trump is delusional
4686,This just hurts to listen to however Biden catching fades from trump tho just get old Joey outta office and into hospice already
4687,&quot;period. period! period!!&quot; -biden
4688,"They continue accussing Trump of what happened during the pandemic. All the countries suffered an economy drop.  President Trump mandate was every governor of a state should deal with it according with the situation on that state. They don&#39;t like to mention that.  Some states did better, like the state of Florida thanks to the governor decisions there, than other states.<br><br>In one way, I feel sorry for Biden.  He doesn&#39;t have Kamala Harris and Nanci Pelosi helping him. Not like they did much anyway. President Trump address the nation just like presidents in the past, and not reading from papers written by some other people telling him what to say.<br><br>Trump as a president has a better military mindset than Biden. That&#39;s why countries  don&#39;t respect Biden since he took office."
4689,Biden forgot to kneel down before the debate?!? Let&#39;s go Brandon!
4690,I’m in a small town in north Iowa and these people are taking over our town
4691,"Dana made a motion with her hand at one point, but trying to hide it. They probably edited it out. Rita caught it on Sky News."
4692,"Please 🙏🏽 don’t let BIDEN be our president.. NO AMERICAN IN THEIR RIGHT MIND CANT POSSIBLY THINK THAT BIDEN IS COMPETENT TO HANDLE THE LOAD OF THE MIGHTY USA!! He acts like he should be in a convalescent home no disrespect, but he’s not capable"
4693,"Russia-Ukraine <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1691"">28:11</a>"
4694,Zelensky&#39;s wife just became the first buyer of a Bugatti Turbillon. $4.5 million euros. He spent $1.5 million in jewelry at Cartier earlier this year.
4695,The only thing I heard Dana Bash say during the debate was how nipley it was inside
4696,Wouldn’t trump be the first president to come back into office instead of having his 2 consecutive terms or leaving after one?
4697,The idea 😂
4698,Trump will win
4699,It&#39;s funny how Trump  looks at Biden.
4700,Bro something is wrong with Biden 😦
4701,TRUMP 2024!!!!!!!!!!!!!!
4702,This is genuinely sad for the united states of america. Biden had strong highs but that wouldn&#39;t be longer than a minute compilation because he kept stumbling over his words. And on the other side we have a criminal who would only lie and duck questions.
4703,"Groceries doubled or tripled, they didn&#39;t go up $20."
4704,"His little cough is from shortness of breath, which you get from too much speed, like Adderall. He&#39;s been doing it for several months. Plus, his eyes barely blink. Lol"
4705,This video has been edited from the live version that was seen on the night of the debate! Once again changed to help Biden
4706,Biden brought in criminal illegal immigrants to get votes kill our economy to make this nation closer and closer to become a communist country . <br><br>The truth is our flag is nothing to feel proud of anymore. <br><br>God have grace and mercy on this nation .
4707,"First question is already biased and not true. A basket of groceries that cost $100 then is not $120 now. It’s more like $220. Also, for $120 you aren’t really getting much. For a family of 4 that may be 2/3 meals tops. Jake Tapper, you are a joke just like your network the Commie News Network!"
4708,"Exelent job CNN , welcome back"
4709,"Trump did more for this country than any president in 20 years. Joe is like an empty puppet how people in conspiracy documentaries explain the presidency,…. But in real life. A basket of groceries that was $100 under trump is now $300 under Biden .. you think I’m complaining about $20 bucks???"
4710,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4683"">1:18:03</a> &quot;fentanyl and its byproducts went down... for awhile.&quot;<br>No it didnt, Joe. I did opiates for 14 years. I&#39;ve been clean for a little over a year. <br>Fentanyl is EVERYWHERE."
4711,&quot;Poor kids are just as bright and talented as white kids &quot; -Joe Biden
4712,this is the best debate ever
4713,TRUMP 2024!!!!!!
4714,Let&#39;s go Brandon!!
4715,Prescription drugs price has gone down and u get to use that savings at the grocery store and gas station. Thanks Joey 😂<br>A couple minutes in and I&#39;m fuming. This should be good
4716,One single example stood out among many statements that seemed dishonest from Joe Biden. He said early in the debate that insulin would be down to $15 but during the closing statements that price had changed to $35. Joe Biden in almost certainly being dishonest to the American people and just making up these numbers to tell everyone what he thinks they want to hear in order to get the votes he desires.
4717,Biden is delusional  and has selected memory lost 🤯
4718,Not seeing how Biden could go another 4 years!
4719,Who&#39;s playing biden now 😅
4720,Trump gas prices under $2 Bidens gas prices $5 dollars. And prices on almost everything has doubled because on our incompetent president.
4721,Good bless trump I love him and he’s our president
4722,The man who going to make America great again 💪
4723,And when I was a child I thought people who ran for presidency had to be intelligent.
4724,Not american but the world was more peaceful during Trump.
4725,The Democrats had the last four years to find or prepare a Democratic Presidential contender. Can’t believe they are so surprised and shocked during and after this debate. Biden said he would only serve one term… he should have stuck to this.
4726,"Biden sounds like every word he says could be his last, sounds like a movie character before they die getting their last words out loool"
4727,Joey is lost and pitiful!
4728,"Why not Joe Biden step down and let kamala Harris run for the election, because I don&#39;t think even Donald Trump should be president again he started many Of the nonsense which going on in the world right now 😂😂😂😂"
4729,This is embarrassing  why biden hasn&#39;t from a single constructive sentence 😂😂😂😂😂😂😭😭😭😭😭😭😭
4730,"“The idea” “but the idea” “by the way, the idea” “the idea”"
4731,Senior citizen vs senior citizen. Which one do you want to ru(i)n our country?
4732,I’m not a fan of either of the moderators but they really did a good job not intervening and letting it play out according to the rules.
4733,"You can tell Obiden has a hiden earpiece!! Why Obama is talking to Joe through his earpiece, he turns away from the debate so he can concentrate on what obama is saying to him."
4734,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2580"">43:00</a> biden: omg he&#39;s right but but i gotta think of some-some-something."
4735,You’re telling me that these are my only two choices…?
4736,"Hey Joe if you cannot perform the duties that the job you were elected to do including speaking on the debate <a href=""http://stage.how/"">stage.How</a> can you be trusted to protect our country on the world stage the answer is you cannot and you have not ."
4737,"The next debate should take place in Florida,and the next one in Las Vegas"
4738,Kennedy is the remedy. He can actually speak without insulting other canidates. 😂
4739,"Climate change: Blah, Blah!!! This ol&#39; world will be Burning Up, Soon!!!"
4740,😊
4741,Trump for president
4742,"I lost count of how many claims were made about being the &quot;first president to <i>&quot;, &quot;the best __</i> any president has ever achieved&quot;..<br><br>These two guys sound like they&#39;re going to start debating which one of them is responsible for oxygen I breathe."
4743,Wait so black people are blaming the government cause they commit crimes and go to jail?
4744,.25
4745,TRUMP 2024🇺🇸🇺🇸🇺🇸
4746,"If you watched the debate and think Biden won you need to seek help immediately.   Biden has been a huge mistake, has destroyed America, and needs to just go away forever."
4747,"Liar, joe!!!"
4748,"I had to stop at <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=83"">1:23</a>.....and played it back at 2x for a laugh."
4749,"Why criticize joe Biden for his part in the debate, Trump lied his way thru the debate.  Does his actions fad so fast with people that he is right in his assessment that he could shoot some one and could get away with.  That comment has been referred to often and yet he believes he could pull this off that people are so under his thumb.  He shouldn’t be allowed to run for any office in America.  Please consider this before you support this ideology."
4750,Biden cannot be running the country   Dems allow this. Our national security is in danger.
4751,The  Opioid  Crisis is manufactured by guess who?
4752,The truth about the last election is out.  A stuffed ballot is not a legal vote.
4753,Trump: makes a point.<br>Biden: The idea ...
4754,the fact Bidens wife allows this is DISGUSTING! GET HIM OUT! FOR AMERICA!
4755,If any of these debates have an audience and no breaks Joe is really screwed even worse than this!😊
4756,You&#39;re fired Joe. 🤣
4757,Billion Trump and trillion Biden its a big difference 😂 in his mouth of questioning its the same hahah
4758,Kalama Hassis should debate J Biden to keep hope alive !  Ha ha haha haaaaa .
4759,Joe Biden hasn’t even been down to see migrant camps at the boarder or the Obama Biden cages
4760,You want your country back? You know whom to vote!
4761,Our lives were safer and more lucrative under Trump
4762,CNN is pathetic
4763,❤러시아&amp;북한 연합..키로수❤
4764,Anyone 65 and older should NOT be allowed to hold any government job including running a country 😂
4765,Trump has point in everything he said
4766,"And Biden says he&#39;s ready to lead! Yeah right. Lead our country into the ground. Don&#39;t yell at at me for complaining about it, I didn&#39;t vote for it."
4767,😦
4768,❤미국이 인정했다..^^❤대통령님  이름으로❤
4769,This is elder abuse 😢
4770,"When I was in the military &amp; trump was president, he actually came to visit us in Alaska. I got it on video and everything. So Trump definitely supports the troops."
4771,❤대한민국❤핵보유❤공식적으로  이야기❤
4772,❤미함대..쩝
4773,"Because of You, joe!!!"
4774,❤러시아 핵확장&gt;&gt;중국 함대 확장&gt;&gt;대한민국에..핵잠5기포 황에..동 서 해미 핵잠 ..공유❤
4775,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=5211"">1:26:51</a> 😂😂😂 what is going on"
4776,I gotta hand it to CNN you did a great job this time
4777,Vote RED
4778,Number 1 and number 2
4779,"What happened ? I watched the past presidential debates,  all so fiery but this , zzzzzz"
4780,❤러시아 핵확장&gt;&gt;
4781,Who cares
4782,"The way this debate went, they came this close to poking each other in the eyes."
4783,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1736"">28:56</a> i think joe had a creep glitch. Or just crapped his diaper. 🤷🏻‍♂️"
4784,❤형제 국가에 설 마돈 이야기  하지마세요..❤
4785,"A question for American friends: With over 300 million people in the US, can&#39;t you really find two younger presidential candidates?  Every time I see Biden boarding a plane, I feel like he will roll off the staircase."
4786,wow. i wish groceries only went up from $100 to $120. It&#39;s actually about $280 now.
4787,❤같이가는 ❤
4788,❤💔❤사랑과 평화❤그건 우리  가보여드릴께요❤
4789,❤대한민국 ❤민주주의 ❤지향❤
4790,"Trump is using scare tactics to scare the American people,how shameful. Biden 2024."
4791,Just cause Alfred old doesnt mean you entrust the joker to take care of the bat cave
4792,Just cause Alfred old doesnt mean you entrust the joker to take care of the bat cave
4793,❤대한민국 &gt;&gt;자유와평화❤사랑합니다..❤우리나라 능력
4794,"Trump definitely made a lie on the Va abortion policies, I&#39;m from Virginia and they will not terminate a pregnancy after 5 months unless it is medically needed to save the life of the mother, and I personally agree with Trump so to watch lie like that is very disappointing"
4795,"Biden is insane! Biden checks his watch when 12 bodies came home! Then say not one military died under his watch! Afghanistan and now 600,000 plus Ukrainians dead —- no peace deal because they want their resources 😢 and a ten year war!our kids will be drafted 😢😢😢 they want war... so does Lindsey and Lockheed Martin"
4796,Biden is sick and the honorable thing to do. The nation can handle Kamala.<br>How does Biden know that there are more charges against Trump  in  Justice Department..
4797,Trump should be checked by a mental institution.
4798,Trump 2024 bye biden!
4799,❤ㅌ태양판들 다터지면 미국 사라질껄&gt;&gt;지각판
4800,Bidens face 💀😭😭😭😂😂
4801,I think Trump is gonna win in a historical landslide
4802,❤열밭는지구에 자꾸불지르니..
4803,❤쿠테타로..죽을줄알았는데
4804,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1286"">21:26</a> the way Trump looks at Biden as he&#39;s trying to get through talking😂😂😂😂And then he says afterward &quot;I really don&#39;t know what he said at the end of that sentence, I don&#39;t think he knows what he said either&quot; YO! I nearly collapsed to the floor😂😂😂"
4805,❤다 죽을꺼야..전세계모든국가들&gt;&gt;아님 죽여....
4806,"Shame on Biden/Obama to purposely destroy sovereignty , freedoms and the lives of all the children gone missing ! Images me ten years from now,..."
4807,"Both old guys debate to be US leader, and US is old country."
4808,❤즉&gt;&gt;&gt;지구 배탈났어..
4809,Yeah! What a great economy Biden! Every time I go back to the grocery store food has gone up a little more! Pathetic!!! That is when I can find food on the shelf! Such a sad time! Scary times!!!😡😡😡
4810,The idea that Biden thinks he&#39;s qualified to lead is proof he&#39;s not.
4811,"Biden&#39;s face @<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1080"">18:00</a>"
4812,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4585"">1:16:25</a>  Who sharted?"
4813,RFK wiped the floor with both of them.  Too bad only 11M saw it on X... and somehow zero saw it on Youtube(CNN claimed unprecedented copyright to US Debate footage).
4814,You can clearly see Trump is in much better shape and the strength of his voice a big difference doing much better than biden considering how close in age they are
4815,"I’m starting to think cloning people is a lie, the dems would have better off with a clone with updated ai tech lol"
4816,"I don’t think Biden sounds all that bad. Maybe a bit soft spoken with some minor slips, but I don’t understand why he’s gotten such a negative response."
4817,Joe you did such such a good job you answered all the questions... wrong no sprinkles for you joe!
4818,Shame on Jill Biden seriously.
4819,"Одна справжня людина ,яка заслуговує поваги-це президент Трамп!Проходячи такий жахливий період переслідувань і цькувань з боку демократичних сил,які сповнені такої ненависті до цієї людини,що напевно навіть темні сили заздрять,такі методи брехні у всіх лівих медіа,мали тільки комуністи і кегебісти,напевно одна школа з росіянами,нехтуючи всіма моральними принципами і порушеннями всіх конституційних норм,а тим хто підтримує цей жах і не у мирі зі своєю совістю Божого суду ,я не уявляю як люди які нахабно брешуть можуть мати людський облік і підтримувати руйнацію такої країни,яка стала посміховиськом для всього світу і розвʼязала руки всім неадекватним аморальним тиранам у світі!Якщо Бог хоче зупинити цей безлад-то позбавляє розуму,що і сталося з Байденом,будучи так довго у політиці і наробивши стільки брудних справ,за все у цьому житті треба платити,рано чи пізно!Всі хочуть щось змінити у цьому світі ,але самі не змінюються!Всім миру і любові на цій Богом даній землі,ми тут всі тимчасово-щоб стати кращими і бути в гармонії з усім,що нас оточує!"
4820,Biden is societal that he doesn&#39;t know what he&#39;s saying
4821,Biden: We’re in a situation where… the idea of…and by the way…
4822,CNN fact checker later that night or the next day debunked just about everything Biden said.
4823,❤다나와 ❤&gt;&gt;^^조금 생각은있는데..아이디어&gt;&gt;재난은지구문재❤
4824,Age Limits for Running for President..
4825,The Simpsons!
4826,It’s kind of rad that Trump can stop wars by refusing to provide financial support
4827,❤요즙 미국 돈뜻어간다..^^;;❤인천 먁아더 동상지키세요..ㅠㅠ❤❤하지만전쟁이아닌&gt;&gt;앞으로재난&gt;
4828,Trump spitting facts and Biden don&#39;t even know what day it is 😅
4829,I couldn’t not laugh when trump would talk and biden 😮
4830,❤요즙 미국 돈뜻어간다..^^;;❤인천 먁아더 동상지키세요..ㅠㅠ❤
4831,Trump states facts and logistics Biden repeats himself and stutters non stop he sounds so dishonest and out of it. Well done trump 🇺🇸
4832,It’s kind of rad that Trump will stop the Ukraine war before he gets into office.
4833,"I don&#39;t understand why CBS News had their comments off 😔 in my opinion, I absolutely agree that Biden screwed up Majorly with his slurring and pausing and zoning out 🤨how can a person like that run the USA?🤔"
4834,❤전셰계..각나라....아기들..지킬렴..한반도..핵&amp;전세계..의료진들❤
4835,How dare this draft dodger talk anything about the veterans of the United States. He did nothing for them.
4836,❤평화 사랑한 나라가 왜..&gt;&gt;주면정세에❤...대한민국은&gt;..세계가 모이고 사는곳^^❤
4837,Biden is a complete liar…
4838,"Joe Biden &#39;s brain is like scrambled eggs!  Wow, seriously embarrassing for the United States!"
4839,"I have to ask this, so sorry. Has anyone thought about why the debate moderators asked Trump if he would accept the election results if Biden wins but failed to ask Biden if HE would accept the election results if Trump wins? I really think Biden would have spontaneously combusted. Both should have been asked that question...imo"
4840,Trump deserves to be our President he has a personaty of a third world leader😅
4841,I actually think Trump’s trying to help Biden because he knows Biden’s just getting old
4842,"We have laws on the border too. And although  rump doesn&#39;t feel like he needs to follow laws, Biden does. He did not open anything. He was following the law. Allah he&#39;s been trying to change but has not gotten support from republicans. Facts matter. Rump just says whatever he wants, wether it&#39;s true or not."
4843,❤러시아&amp;북한은❤전쟁국가로 &gt;&gt;전셰계 &gt;&gt;
4844,"WRONG, JOE!!!"
4845,They goin blame trump for climate change 😢 really yall?
4846,Its true about the VA and choice. I worked for the VA for 21 years. I feel nobody did more for the VA and vets was President Trump.
4847,Trump&#39;s using 5G while Biden&#39;s still on dial-up...
4848,❤대한민국 은 ❤자유&amp;사랑합니다 ❤
4849,Put the baby down and we&#39;ll decide what to do with it? What is he talking about? Taking a child&#39;s life after it is born is called murder and we already have laws covering that.  Trump is such a buffoon and he just says whatever. He said so many things that were false I can&#39;t even remember all of them.😂😂😂
4850,❤자주 국방^^❤
4851,"YOU ARE RIGHT, PRESIDENT TRUMP!!!"
4852,Watching this I can see why Biden was unable to speak coherently near the end. There were probably so many things that he wanted to say that he couldn&#39;t even decide in his brain what he was going to actually say. There were just too many ridiculous statements coming from rump. There are so many places to check him a person doesn&#39;t even know where to start LOL
4853,Okaaaaayyyyy... 30 minutes is all I can handle... i agree with the one guy... we need 2 fresh new canidates... this is like 2 children fighting over a lollipop...
4854,"Funniest thing is Biden&#39;s gonna win again anyway. There is gonna be another van full of votes out of nowhere and bam, another term of president senile as opposed to president criminal."
4855,"Biden is a disgrace ! This man is our president now, no wonder our county is in so much trouble ! Who’s making all these new policies cause clearly he is not ! The American people need answers on this!! And make no mistake there will be more Republicans voted into office !"
4856,Poor Biden!<br>Nock... nock... is anybody in this voided brain?
4857,Remember $8 for eggs time for skeletor to go back to cartoons &amp; diapers...Trump gave to the working class economy was righteous my mortgage was 3% try buying a house under slo joe 🇺🇸  TRUMP 2024
4858,&quot;The idea&quot;. Biden is so embarrassing.
4859,❤자유 사랑하는..바이든 정부❤
4860,&#39;WE THE PEOPLE&#39; Will have President Trump back in The WH!!!!
4861,"If Joe resigns in July, we will job&#39;s early as January 2025, they have to stop lying about low unemployment job filing claims they are way off.  People have to get back on their feet and rebuild from the ashes he created in 2020."
4862,I want trump back
4863,😤.....😦
4864,trump2024 we cant do anymore liberals
4865,NO inflation under Our President Trump!!!!
4866,❤대한민국❤핵은 자유에만 쓸검니다^^❤
4867,"LIAR, JOE!!"
4868,"😂😂😂😂Biden your absurd when you say Trump put babies in cages...Jesus christ , biden get serious"
4869,PRESIDENT TRUMP 2024!!!!🇺🇲🙏
4870,❤대한민국 은 &gt;&gt;런시아&amp;북한이 전쟁 공동전선에 대한  자국민 보호 을위한 핵 재작을 시작합니다..^^;;&gt;&gt;국제 자국민 위한 모든...&gt;&gt;3ㅐ한민국은 자유와 사랑^^&amp;미국에서 밭은사랑<br>맥아더 장군님 &lt;&gt;한국은 잊지않겠습니다 &gt;&gt;인천에..맥아더  동상이 있다는..기념관이
4871,CRAZY JOE!!!!
4872,JOE LYING FIRST THING!!!!!
4873,The two worst candidates in history to be offered to the voters this November by the duopoly!!
4874,IMPEACH JOE!!!!!
4875,I’m sorry but trump 2024 stop it this is the man for the job he say how he feel in it’s shows results when he get back in the White House
4876,"Hi, I hope you can help me my story today is my mama abandon me for another guy and forgot about me and I need to go to the adoption center, but I don’t know how that is a sad story for you to help me😢😢😢😢😢😢😢😢 but I am sure that someone will take me to the adoption center until someone adopt me😢😢😢😢😢😢😢😢😢 please help me to find a home and a safe space in this horrible place for my children to live with their adoption center😢😢😢😢😢😢 they need help to find a shelter for themselves to go to stay at and be safe for themselves please and I am so thankful to have a good life to be in the family please help me and my family thank you"
4877,Love you trump
4878,"Here&#39;s a challenge for anyone brave enough (or crazy enough) to try it:<br><br>Watch the debate again and take a shot every time you hear the phrase &quot;the idea...&quot; - you&#39;ll be totally hammered by the end! There&#39;s a couple other repeated phrases, but if you included those too, you&#39;d either die before the end of the debate, or if you&#39;re lucky, end up in an ICU needing a liver transplant! Lol 😂"
4879,The latest excuse theyre making for Biden is he had a cold.....
4880,Joe they support trump you need to go take a nap
4881,joe! what are you smoking? everyone is laughing at us... no one is admiring us...
4882,Does anyone know of any good trustworthy media who has done the fact-check of what they both had said? They kept calling each other liars and no looking back at it I have no clue what was said was true and what wasn’t
4883,PRESIDENT TRUMP 2024!! MAGA!!🇺🇲🙏
4884,"I hated Trump in 2016, now i realize he was attacked by the %1 that wants to run the world."
4885,Shame on Biden’s advisors and his doctor wife. He is not competent.
4886,Biden sounds and looks like SpongeBob outta water he’s so dry Jesus pour some water on the man!
4887,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4585"">1:16:25</a> 💧 🫦"
4888,RFK Jr in November!!
4889,WOW
4890,"Bidens voice is frail, with frail speaking spells weak in his well-being and can effect his thought process , it doesn&#39;t matter but, frailty in decision making  is something that is there no doubt; so who&#39;s really making the decisions for him if he can&#39;t them why do you believe you need him as president."
4891,jesus...
4892,❤우리는 대핸민국에 불안에 대한전쟁..우리 아이들에 대한 불안 ❤
4893,"Trump blatantly AVOIDED answering questions on what he would do regarding deportation, climate change, and opioid addiction.  The moderators let it slide! Why is this allowed!! This should be on the news! The debate format needs to change to not let this happen!!"
4894,Want to see something funny? Turn on Closed Caption 😂
4895,❤그은해도있고..자주국방 안보보장❤
4896,There&#39;s videos from inside shows some of the putting one Trump Gear in front of security or cops
4897,Biden needs to get enough sleep so he won’t sundown.
4898,"Yo, is Biden simply lying or is he delusional?"
4899,"Joe is a such a total joke. This is what CNN is, a joke also"
4900,❤미국이도와 줬다는❤
4901,As a Somali finally America have same presidents as a Somalia 😂🤣 welcome to 3rd world
4902,Bidens administration was responsible for the insurrection
4903,❤대한민국은&gt;&gt;주변국가..한번씩 다..침략이라걸 밭았단ㅡ느걸....하지만..유일하게
4904,"Imagine... you are the incumbent, with all the advantages that entails. The entirety of your party&#39;s elites support you, as does the media you control.<br><br>Your opponent is a former reality show host and the first convicted felon to run for office in your nation&#39;s history. A man who you could argue is so out-of-touch with commoners that he literally lives in <i>multiple</i> giant golden towers with his name on it. A man who has been the media&#39;s public enemy number one for nearly a decade.<br><br>All this... and you STILL don&#39;t even stand a 60%+ chance of winning."
4905,Okay Trump you have got to get elected why is so stupid know this would have happened if he hadn&#39;t given away all those weapons that you trained and Russia are buying off of the other guys Biden is an enemy of our state and only the voters can take care of it by voting him out
4906,Biden is such a liar.
4907,"This would be so much more enjoyable to watch if they were each given Plinko chips or something, to drop down a board. They could earn their chips by providing a truthful answer (judged by a panel). The options at the bottom of the board could include things like; &#39;earn a presidential pardon&#39;, &#39;stormy segment&#39;, &#39;$50,000 for legal fees&#39;, &#39;medical reports revealed&#39; and a &#39;rename the Whitehouse&#39; (cause this is just a clown-show now)."
4908,"most hilarious debate ever. GJ biden, only person who could make trump look this good."
4909,❤다나와❤세께 평화 좋아 하는 민족이...ㅠㅠ❤이정도 할뗀 얼마나 보여줬는지&gt;&gt;&gt;이번엔 ❤대한민국이 과연 미국이  어떻께 하나에 ..우린..큰거 안배랬어..
4910,"They were about to ask biden a Debate question and the pause to let him counter reply what Trump through at him, you can tell the news people are being controlled, letting him gat back at him with; what you can see some personal statements instead of producing a legitimate statement"
4911,joe sound like he been running for acouple of miles without water to the debate.
