Comment Number,Comment Content,Processed comments
3673,A debate? Really? Where? What debate? There is “NO DEBATE!”<br>TRUMP2024🇺🇸🇺🇸🇺🇸🫵🏻🫵🏻🫵🏻,debate really debate debate br trump
3674,"Biden cant even keep his diaper clean, how can he clean up this country.",biden cant even keep diaper clean clean country
3675,Reagan was in way better shape then Biden and stepped down due to his health.,reagan way better shape biden stepped due health
3676,"As my husband is a veteran, I can confirm that he can not stand Biden! So yes, President Trump is correct 💯",husband veteran confirm not stand biden yes president trump correct
3677,"One thing i can bet on that will happen due to the election. The democrats are allowing Illiguels to vote in the presidental election, i can bet how all these illiguels are treared in democratic states they will now vote for Trump. And when that happens the dems will say that Trump cheated in the presidental election, while the democrats are allowing them to vote.",one thing bet happen due election democrat allowing illiguels vote presidental election bet illiguels treared democratic state vote trump happens dems say trump cheated presidental election democrat allowing vote
3678,I had no problem with my water while trump was president. Now having to boil and filter the same water i am changing twice a month. And when i fill a bottled water today and keep it there and untouched for a week my water now is green.,problem water trump president boil filter water changing twice month fill bottled water today keep untouched week water green
3679,Wes us yo wes iku tok bush tulien ta wasalam imam mahdi☻️,wes u yo wes iku tok bush tulien ta wasalam imam mahdi
3680,YO! Trump! You are a great great Rock!!! from South Korea! LOVE!,yo trump great great rock south korea love
3681,Nang konok perang mosok ❤,nang konok perang mosok
3682,Our country is fcked,country fcked
3683,Amuke wing banyuwangi❤,amuke wing banyuwangi
3684,It q❤😂,q
3685,Mane pidato❤,mane pidato
3686,Ison❤,ison
3687,Acake trump❤,acake trump
3688,Ngotek apik siro digu☻️,ngotek apik siro digu
3689,Lareki anu lare sak pandangan dewek di dewk pinter tambai☻️,lareki anu lare sak pandangan dewek di dewk pinter tambai
3690,I want to see Modi vs Ranul Gandi,want see modi v ranul gandi
3691,"This angers me so much Biden is saying that Trump is the only one that believes that we had the greatest economy under his presidency. I was a lower income lower class if you would like to call it that that because of Trump and his policies and because of the economy during his presidency, my life had, a hopeful and pleasant future ahead of me. Once he came into office, Biden stripped me of everything I ever had. I lost everything because of his policies I was literally homeless. I can’t afford to feed my family. I have to work three jobs just to make ends meet Biden is the worst president I have ever experienced during my lifetime, I believe that he is for himself that he is selfish that he is a scared wussy baby that he is incompetent and that he needs to go. I want Trump back because my life was awesome when he was president and I’m coming from the lower end of society that had a chance to make it in this world Because of Biden, I’m hopeless. <br>Bring Trump back!!!!!",anger much biden saying trump one belief greatest economy presidency lower income lower class would like call trump policy economy presidency life hopeful pleasant future ahead came office biden stripped everything ever lost everything policy literally homeless cant afford feed family work three job make end meet biden worst president ever experienced lifetime believe selfish scared wussy baby incompetent need go want trump back life awesome president im coming lower end society chance make world biden im hopeless br bring trump back
3692,Unbelievable these are real presidential candidates and even were presidents! The US is such a joke of a country lol,unbelievable real presidential candidate even president u joke country lol
3693,Delusional V.S. very old,delusional v old
3694,The border patrol is not on Bidens side. I seen plenty of of videos that border patrol who complained that they work double time and is against the open border.,border patrol not bidens side seen plenty video border patrol complained work double time open border
3695,"So biden is all about the abortion between the woman and the state, than he said that politics should not be in this situation. And you are all for the state s to abort. That does not make sense.",biden abortion woman state said politics not situation state abort not make sense
3696,"If RFK Jr. doesn&#39;t win the elections, I&#39;m afraid of what&#39;s going to happen to the world.",rfk jr win election afraid going happen world
3697,One thing I learned is that 2 minutes is not enough to talk,one thing learned minute not enough talk
3698,Why is he debating 2 people and not Joe Biden?  Why doesn’t Biden get any “follow up questions”?  F’n joke.   Trump still wiped the floor with them.,debating people not joe biden doesnt biden get follow question fn joke trump still wiped floor
3699,"Biden can&#39;t count jobs for Americans if it illiguels are getting these jobs, and you can&#39;t count bounce back jobs, and you can&#39;t count jobs after he lost 3 tomes more jobs before he gave them back to the illiguels.",biden count job american illiguels getting job count bounce back job count job lost tome job gave back illiguels
3700,He beat medicare!!!!😂😂😂,beat medicare
3701,"Yall if there’s a minimum age, there needs to be a MAXIMUM age. Like 70-75?",yall there minimum age need maximum age like
3702,Love how they start arguing golf,love start arguing golf
3703,There is no such thing as American democracy. That word in not in our Constitution. We are a Constitutional Republic.,thing american democracy word not constitution constitutional republic
3704,For a country to have these 2 plonkers as their only choice and be torn between choosing one of these two it must be a backward worth nothing entity,country plonkers choice torn choosing one two must backward worth nothing entity
3705,"Just because something was a law for 51 years doesn&#39;t make it just. Don&#39;t forget what we fought about during the Civil War, that was legal at the time.",something law year make forget fought civil war legal time
3706,Sad,sad
3707,"Climate change is a joke, just like the two party system. <br>The left wing and right wing are on the same bird.",climate change joke like two party system br left wing right wing bird
3708,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=960"">16:00</a> to <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1020"">17:00</a>, OMG how is he running the country?",href http www youtube com watch v qqggydce amp href http www youtube com watch v qqggydce amp omg running country
3709,Shane Gilis should do this debate 😂,shane gilis debate
3710,Americans: This is deeply concerning.<br><br>Foreigners: This is pure entertainment. <br><br>Canadians: This is entertaining but also deeply concerning.,american deeply concerning br br foreigner pure entertainment br br canadian entertaining also deeply concerning
3711,America is running Pakistan but who tf is running America,america running pakistan tf running america
3712,"Biden, “ thousands of millions of jobs”. 😂😂😂🤡🤡🤡",biden thousand million job
3713,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=713"">11:53</a> &quot;With the covid uh.. I skibidi with&quot;",href http www youtube com watch v qqggydce amp quot covid uh skibidi quot
3714,i don&#39;t know how many times did Bidens system rebooted but everytime it was like &quot;where tf am i&quot;,know many time bidens system rebooted everytime like quot tf quot
3715,"The BEST Entertainment so far this year. STILL Bingeing on analyses, comments and groups that watched it together and their shocked expressions. A real Tsunami. Biden is a GONER!!",best entertainment far year still bingeing analysis comment group watched together shocked expression real tsunami biden goner
3716,being a Pakistani i feel pity for Biden and especially Americans at large..,pakistani feel pity biden especially american large
3717,"Wow,Joe is a joke on America. he is very disappointing, shameful ,and imbarricing that he represents me to the world <a href=""http://stage.im/"">stage.im</a> waiting for the when Trump is put back in to office. I felt so much safer when he was in office. ❤ Trump,Trump, Trump ❤ come back to us soon ❤",wow joe joke america disappointing shameful imbarricing represents world href http stage im stage im waiting trump put back office felt much safer office trump trump trump come back u soon
3718,I genuinely feel bad for Joe. He&#39;s too old for this.,genuinely feel bad joe old
3719,Biden 😂🤡<br>Trump❤️,biden br trump
3720,"bet Biden gets reelected,watch and see,wouldnt surprise me at all",bet biden get reelected watch see wouldnt surprise
3721,Peaceful presidential debate,peaceful presidential debate
3722,"I hate our president, but atleast I don&#39;t live in the USA tbh 😭💀",hate president atleast live usa tbh
3723,Trump: making sense<br>Biden: 🤤 🤤 🤤,trump making sense br biden
3724,The world has become strange and surreal because the American people have become commercialized everybody wants to see things in a reality tv show aspect. Play cared about their immediate family and their bank account and that&#39;s it. Things arent simpler like ukraine has farms and simple life. Not concerned w i phones,world become strange surreal american people become commercialized everybody want see thing reality tv show aspect play cared immediate family bank account thing arent simpler like ukraine farm simple life not concerned w phone
3725,Biden is insane! Now we are in kaos!!! President Trump eliminated the national debt in one term.  Now look at it!!! Pathetic!!!,biden insane kaos president trump eliminated national debt one term look pathetic
3726,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=713"">11:53</a> This is where Biden is skibidi with",href http www youtube com watch v qqggydce amp biden skibidi
3727,El presidente tiene la capacidad para estar dos periodos mas.,el presidente tiene la capacidad para estar do periodos ma
3728,Who are the folks? No audience lol,folk audience lol
3729,Its cheaper in Canada to eat out than buy groceries,cheaper canada eat buy grocery
3730,"Number 1, number 2",number number
3731,Biden can&#39;t form a coherent speech. 😢,biden form coherent speech
3732,"Americans is there nobody else to run for the President ship,  between these two, 😂😂 I am so sorry",american nobody else run president ship two sorry
3733,MACIE   MOWIC    DO   LUDU   A NIE  SIE  OCENIAC  !!FERST!!!!!!!!RZADA   NORMLNY   JESZCZE  PRZED   UZYCIEM     WASZEGO   NARKOTYKU!!!! !!!   !ZNOWU     ZRE   ZABIERA  CZAS  CO  MOZE DAC   NIE  ROZUME  AMERYKA????,macie mowic ludu nie sie oceniac ferst rzada normlny jeszcze przed uzyciem waszego narkotyku znowu zre zabiera czas co moze dac nie rozume ameryka
3734,TAK  O  SYNIE   CONVICTED    NIE  DOTKNIE  A P T   CO ZA  SPRAWA?????,tak synie convicted nie dotknie p co za sprawa
3735,Does the left or right side really matter?,left right side really matter
3736,The eggs I buy were $2.89 a carton. They are now $7 a carton. That&#39;s just 1 item. $20 increase in groceries my foot.,egg buy carton carton item increase grocery foot
3737,every election there are lawsuits about the votes.,every election lawsuit vote
3738,There was no inflation because the economy was flat on it&#39;s back😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 <br>Son! I want you to know that&#39;s the stupidest stuff i ever heard😂😂😂😂😂😂😂😂😂,inflation economy flat back br son want know stupidest stuff ever heard
3739,Trump ❤,trump
3740,"Please address President Trump as President Trump.  You may refer to him as &quot;former&quot; but it is incorrect to use it when addressing him.  Why don&#39;t you know this?  No harm done, but let&#39;s please not erode etiquette even further than it has suffered here.",please address president trump president trump may refer quot former quot incorrect use addressing know harm done let please not erode etiquette even suffered
3741,Anyone that cares for this President needs to let him spend the last days he could possibly enjoy in peace. His wife is truly abusive. You can see the fear in his eyes. <br>I despise the thought of Trump but can’t vote for a man incapable of simple sentences.,anyone care president need let spend last day could possibly enjoy peace wife truly abusive see fear eye br despise thought trump cant vote man incapable simple sentence
3742,Trump wins,trump win
3743,😅,
3744,P TRUMP    NIE MOZE   MYSLEC PROSIC?  NAROD  TAKZE   ZE  CHORE  SIE  SPRAWDZA!!!!PURTIN  !!!NIE  TORTURUJE  DZIEVI!!NIE  COVIDOVAL     SMIERCIA    ZNISZCZYL   FABRYKI    I SOALIL 5 G      KLAMIE   CZY   CIEZKO  CHORY  !!RZADAMY  PROSPBA   O  GOVERMENTU   WYTYPOWANEGO   !LEKARZA   MINUTY NA  MOWY,p trump nie moze myslec prosic narod takze ze chore sie sprawdza purtin nie torturuje dzievi nie covidoval smiercia zniszczyl fabryki soalil g klamie czy ciezko chory rzadamy prospba govermentu wytypowanego lekarza minuty na mowy
3745,I can’t think of a single reason the American people would cast a vote for any in that entire administration. I suppose except the 🐑 who don’t think. They just blindly follow. He’s leading you to the slaughter house! Open your dang eyes!!!!,cant think single reason american people would cast vote entire administration suppose except dont think blindly follow he leading slaughter house open dang eye
3746,NIE    DOPUSZCZALNE   NIE     SPRAWDZENIE       TESTEM!      NARODY     SIE   UPOMINAJA!!!!!NIE    PRYWATNE   UKLADY            MAMONY    TA!!K   STOI      AMERYKA!!!!!!!!! OT CO ? RZADAMY!!!!!??JEZDZIL !!DO  LEKARZA   W NY   GDY  NAPISALAM   SWIATLO  WSTRET   PO NARKOTYKACH,nie dopuszczalne nie sprawdzenie testem narody sie upominaja nie prywatne uklady mamony ta k stoi ameryka ot co rzadamy jezdzil lekarza w ny gdy napisalam swiatlo wstret po narkotykach
3747,Imagine Trump realizing that there’s no need to be a loud mouth bully.,imagine trump realizing there need loud mouth bully
3748,We are Trump fans all the way🎉,trump fan way
3749,"First of all,as a Chinese I respect all Americans though we are opponents for each other.<br>furthermore,I still recall the presidential election result had been declared clearly on that morning four years ago,I relived stress after knowing the news.<br>Thirdly,I have learned a lot from this debate,especially the spiritual strength which exploded from this fierce debate even though the two characters are nearly 80 years old,there is no reason a young man like me should complain that life is hard.<br>Finally,I predict Trump will win the election even though I didn&#39;t like him before,I&#39;m very impressed by his logical thinking,more fluent expressions and healthier shape,best wishes to him!",first chinese respect american though opponent br furthermore still recall presidential election result declared clearly morning four year ago relived stress knowing news br thirdly learned lot debate especially spiritual strength exploded fierce debate even though two character nearly year old reason young man like complain life hard br finally predict trump win election even though like impressed logical thinking fluent expression healthier shape best wish
3750,He must have said “the idea” at least 50 times,must said idea least time
3751,可惜我没有投票权，不然我一定给特朗普投一票，这哥们太逗了,
3752,"The Trump presidency was making America stronger, jobs and economy were steadily improving for the first three years. He did have a tendency to say whatever was on his mind when he shouldn’t have spoke so impulsively. But  even his ridiculous comments weren’t as embarrassing to this country has the things Biden says. We didn’t look weak in the eyes of the world like we do now! And Trump certainly didn’t even come close to running  up the deficit spending that the current administration has. Covid crashed the economy here just as it did in countries all across the world. The over the top scare tactics and ridiculous mandates with the closures of businesses shut our economy down. Not Trump!!!!",trump presidency making america stronger job economy steadily improving first three year tendency say whatever mind shouldnt spoke impulsively even ridiculous comment werent embarrassing country thing biden say didnt look weak eye world like trump certainly didnt even come close running deficit spending current administration covid crashed economy country across world top scare tactic ridiculous mandate closure business shut economy not trump
3753,dementus vs trump,dementus v trump
3754,Trump seems the candidate in this Debate.,trump seems candidate debate
3755,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1025"">17:05</a> Trump tongue",href http www youtube com watch v qqggydce amp trump tongue
3756,"Battle of brains, programs plans abd achievements",battle brain program plan abd achievement
3757,You better shut up about agent Orange and insurance for our veterans,better shut agent orange insurance veteran
3758,"You Biden, you are as guilty as Netanyahu though…. 2/3 Americans also said this.",biden guilty netanyahu though american also said
3759,President accusing President to win an election,president accusing president win election
3760,It&#39;s over. We are done.,done
3761,"Biden no go, no more in this planet.",biden go planet
3762,The Idea is Biden said 🤖,idea biden said
3763,Biden is not fit to run a big country like USA,biden not fit run big country like usa
3764,Shame    Shame    Shame,shame shame shame
3765,Trump is telling the truth.,trump telling truth
3766,"As a Swede I must say, our country is in a really bad state right now but at least we don&#39;t have a senile leader lol",swede must say country really bad state right least senile leader lol
3767,Swedish person here:<br>Why can a convict run for president in the US?,swedish person br convict run president u
3768,Smoked.,smoked
3769,americans cry while watching this.<br>foreigners laugh while watching this.,american cry watching br foreigner laugh watching
3770,"This feels like 2 middle schoolers suddenly aged 70 years<br><br>Edit: the replies are pro trump and I live in the Uk so all I’ve heard about both ppl is bad tbh, hope yall get someone good 👍",feel like middle schoolers suddenly aged year br br edit reply pro trump live uk ive heard ppl bad tbh hope yall get someone good
3771,This large country has just 2 guys capable of being a candidate for the presidency?,large country guy capable candidate presidency
3772,Both of them are too Old and they should not greedy,old not greedy
3773,Why aren&#39;t they seated ? Why standing up for nearly 2 hours ? It&#39;s exhausting for any man&#39;s age.,seated standing nearly hour exhausting man age
3774,"Biden looks like a zombie, and at the end of his life",biden look like zombie end life
3775,"Ugh excuse me, CNN, where is the rest of Americans choices ? Like RFK jr ? or anyone else besides these two death traps…",ugh excuse cnn rest american choice like rfk jr anyone else besides two death trap
3776,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2215"">36:55</a> <br>Biden: He is the one who wants to get out of the nato, do you want to get out of the nato? 🤔<br><br><br>Trump 🙁",href http www youtube com watch v qqggydce amp br biden one want get nato want get nato br br br trump
3777,Trump: Anything*<br>Biden: The idea... The idea...,trump anything br biden idea idea
3778,Biden was getting on personality and insults because of the weakness. It is inappropriate behavior of President.,biden getting personality insult weakness inappropriate behavior president
3779,truld my dedno truld frintwho look,truld dedno truld frintwho look
3780,i can&#39;t tell if trump has gotten a good tan or got burnt,tell trump gotten good tan got burnt
3781,If Trump had the presidency right now he would pretend things are so great even if we nothing change,trump presidency right would pretend thing great even nothing change
3782,Can someone explain to me why can we hear Biden speaking on the way to a mic but we cant hear trump?,someone explain hear biden speaking way mic cant hear trump
3783,Man these comments are killing me,man comment killing
3784,"There&#39;s a sound of a shart at <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4585"">1:16:25</a>",sound shart href http www youtube com watch v qqggydce amp
3785,Just watching the first 5 minutes has boosted my vote! <br>TRUMPTRAIN 2024 🚂💨💨💨🇺🇸🙏🏻❤️🇺🇸🙏🏻 just as my vote has been in the past!  God bless America and god bless President Trump🇺🇸🙏🏻❤️,watching first minute boosted vote br trumptrain vote past god bless america god bless president trump
3786,Biden is soo worked... Just go home sir.,biden soo worked go home sir
3787,"Trump used to be Biden&#39;s worst nightmare. Now Biden is Biden&#39;s worst nightmare. The best part is, Trump knows this.",trump used biden worst nightmare biden biden worst nightmare best part trump know
3788,Biden will be a disaster and Trump will win easily. This gentleman doesn&#39;t do it. How did it get to this point!,biden disaster trump win easily gentleman get point
3789,"This is absolute cinema. Ordered, no arguments do more of this.",absolute cinema ordered argument
3790,Trump conveniently evades the question and takes the debate to another direction.,trump conveniently evades question take debate another direction
3791,"Gosh!... I don´t understand 50% words Biden says!! And this is the person who has his finger on BUTTON?!? The guy who can launch warheads? When he cannot pronounce a single word without effort??? Greatest country in the world has this leader? ..... NO COMMENT<br><br>Did B just said: &quot;..sucker, looser&quot;??? Look at that expression! He looked like de Niro as Al Capone. And this is president? What culture he represent? This explains everything.",gosh dont understand word biden say person finger button guy launch warhead not pronounce single word without effort greatest country world leader comment br br b said quot sucker looser quot look expression looked like de niro al capone president culture represent explains everything
3792,😂,
3793,👀,
3794,"&quot;with the covid i skibid with uh&quot;<br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=723"">12:03</a>",quot covid skibid uh quot br href http www youtube com watch v qqggydce amp
3795,From jersey to upstate Ny I never seen so many …,jersey upstate ny never seen many
3796,"Very biased media CNN, they&#39;re censoring many comments",biased medium cnn censoring many comment
3797,Trump ❤,trump
3798,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=138"">2:18</a> looks like he&#39;s going to hit the floor any moment!",href http www youtube com watch v qqggydce amp look like going hit floor moment
3799,Honestly I wonder how this great America letting Biden as president 🤔,honestly wonder great america letting biden president
3800,I think Trumb is the best to be leader,think trumb best leader
3801,The world trembles!,world tremble
3802,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1282"">21:22</a><br><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1293"">21:33</a><br><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1365"">22:45</a><br><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1586"">26:26</a><br><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=3926"">1:05:26</a><br><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4398"">1:13:18</a>",href http www youtube com watch v qqggydce amp br br href http www youtube com watch v qqggydce amp br br href http www youtube com watch v qqggydce amp br br href http www youtube com watch v qqggydce amp br br href http www youtube com watch v qqggydce amp br br href http www youtube com watch v qqggydce amp
3803,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2803"">46:43</a> someone speaking into his ear and it was heard by the mic",href http www youtube com watch v qqggydce amp someone speaking ear heard mic
3804,"The more I watched and paid enough attention to this debate,  as a Zimbabwean I have just come to realize that I&#39;m more of a Democrat... I realized that Democrats will never watch anything considered wrong and harmful and do nothing about it.  America, you are that father who was given a duty to look after the entire family.  Unfortunately,  you made so many mistakes that you need to try and fix. All you need to do is find better and peaceful ways to fix the broken pieces of your family. This world needs peace and safety for all. Nothing as.",watched paid enough attention debate zimbabwean come realize democrat realized democrat never watch anything considered wrong harmful nothing america father given duty look entire family unfortunately made many mistake need try fix need find better peaceful way fix broken piece family world need peace safety nothing
3805,"democrat shame USA OBAMA,BIDEN, HILARY DESTROY USA = DAVOS🤝BILDERBERG.",democrat shame usa obama biden hilary destroy usa davosbilderberg
3806,hearsay,hearsay
3807,"As someone who lives in the US, this is pure entertainment (we&#39;re so cooked)",someone life u pure entertainment cooked
3808,European here 👋🏻 Biden keeps saying &quot;we&#39;re gonna do this &amp; that&quot; so what has he been doing?? 🤔,european biden keep saying quot gon na amp quot
3809,"The way Trump looks at Joe when he gets to making no sense <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=717"">11:57</a>",way trump look joe get making sense href http www youtube com watch v qqggydce amp
3810,"Presidential debate summed up..<br><br>Trump calling Biden the worst president in the history of the United States and Biden saying everything he said was a lie… <br><br>My grocery bill at least doubled in the past 4 years and my taxes went through the roof.  I’m not a millionaire by any stretch of the imagination.  I do see illegal immigrants being dropped off at my small town train station because Chicago refuses to take anyone else.  Who’s that helping?  Dropping a bunch of folks who don’t have money, family or any resources off at a train station in the middle of no where with a train ticket going somewhere else.  I feel sorry for these folks.  They ain’t got nothing and have been promised the world and get dumped off to fend for themselves.  Why bring them in?",presidential debate summed br br trump calling biden worst president history united state biden saying everything said lie br br grocery bill least doubled past year tax went roof im not millionaire stretch imagination see illegal immigrant dropped small town train station chicago refuse take anyone else who helping dropping bunch folk dont money family resource train station middle train ticket going somewhere else feel sorry folk aint got nothing promised world get dumped fend bring
3811,Praying for united states. Hope they get a great president in the future,praying united state hope get great president future
3812,President Trump you was the caused for the growing of the pandemic,president trump caused growing pandemic
3813,"We seem to be living in Gotham city, were no rules apply. <br>What will this new generation  do.<br>This is a wake up call because it will happen again.<br><br>The system has to be overhauled.<br>Sane laws dont allow a traitor/felon to run for president. <br>The vice president should be chosen by us. This one is not fit. They usually arent.<br><br>There should be an age limit for presidents.<br>Im an old geezer and Its just common sense.<br>At least Biden will have people to guide him. Trump will just have other criminals saying <br>&quot;Yes Boss!&quot;<br><br>The Joker is, of course, unacceptable in any circumstance. He is a fascist and dangerous.<br><br>The fighting between each other has been ignited intentionally. We waste our time pointing fingers and calling<br>names. <br><br>Meanwhile the powers that be handle us as puppets <br>So to the younger generation: Create a better model. You deserve better.😔",seem living gotham city rule apply br new generation br wake call happen br br system overhauled br sane law dont allow traitor felon run president br vice president chosen u one not fit usually arent br br age limit president br im old geezer common sense br least biden people guide trump criminal saying br quot yes bos quot br br joker course unacceptable circumstance fascist dangerous br br fighting ignited intentionally waste time pointing finger calling br name br br meanwhile power handle u puppet br younger generation create better model deserve better
3814,We laughed a lot😂😂😂,laughed lot
3815,TRUMP❤,trump
3816,Let Trump win and by. The other beside all disgusting thing it&#39;s just embarrassing just look at him,let trump win beside disgusting thing embarrassing look
3817,"I&#39;m a foreigner, I think this is Muppet Show.",foreigner think muppet show
3818,"Jill telling him, you answered all the questions Joey, was how you talk to your 5 year old.",jill telling answered question joey talk year old
3819,Comedy gold. Biden is a stand up comedian...he looks like he needed lots of rest in a nursing home,comedy gold biden stand comedian look like needed lot rest nursing home
3820,The current president of the United States is a clown on world stage,current president united state clown world stage
3821,"Interesting election for USA citizen to choose their leader. Trump looks sharp and energetic while Biden the opposite. Anyway, the world is so inter-related right now. It’s not easy to be a president and every decision will have consequences.",interesting election usa citizen choose leader trump look sharp energetic biden opposite anyway world inter related right not easy president every decision consequence
3822,just 24% lol,lol
3823,"Astonished by the very first reply of Mr Biden, accused Mr Trump and COVID-19, to the simple of question of hike in rates of grocery $120.",astonished first reply mr biden accused mr trump covid simple question hike rate grocery
3824,"According to surveys, the highest trust scores for VA outpatient care reached nearly 92% under President Joe Biden&#39;s administration, while the highest approval rating during Donald Trump&#39;s tenure was around 90%. Both figures represent significant peaks in veteran satisfaction with the VA​​​​.",according survey highest trust score va outpatient care reached nearly president joe biden administration highest approval rating donald trump tenure around figure represent significant peak veteran satisfaction va
3825,Oh yeah and Biden what happened to the $200 boost to social security checks,oh yeah biden happened boost social security check
3826,Number one<br>The ideamnb mskekkbbe b<br><br>Number two<br>We hemkje care i bla lellke kid,number one br ideamnb mskekkbbe b br br number two br hemkje care bla lellke kid
3827,The idea said a billion times😮😂,idea said billion time
3828,America has to chose between these two.<br>GOD BLESS AMERICA. 😅😅😂,america chose two br god bless america
3829,"Do all you mocking president biden realize how much facts and statistics he made during the debate, from a totally neutral point of view, how would someone vote for this delussional egomaniac instead just cuz of the fact that Joe is old, youre not voting for just one person even if something would happen to the president you still have people under him working with the same principles and share beliefs.",mocking president biden realize much fact statistic made debate totally neutral point view would someone vote delussional egomaniac instead cuz fact joe old youre not voting one person even something would happen president still people working principle share belief
3830,"Biden s hands, his whole confusion, he&#39;s just not capable, who is running our country?",biden hand whole confusion not capable running country
3831,I miss Obama.,miss obama
3832,sworn testimony of ex suspect o momma death ex pres. d trump askin for power 24 TRUMP ASKIN FOR POWER 24,sworn testimony ex suspect momma death ex pres trump askin power trump askin power
3833,bidden is an a mbaŕrasmènt,bidden mbarasmnt
3834,nan z &#39;1 1&#39;s redeem gary&#39;s soul yet um today 7 July post live firings,nan z redeem gary soul yet um today july post live firing
3835,sworn testimony of ex suspect o momma death ex pres. d trump askin for power 24 TRUMP ASKIN FOR POWER 24<br>nan z &#39;1 1&#39;s redeem gary&#39;s soul yet um today 7 July post live firings<br><br>all rise &quot;thee mummy of liar is in&quot;,sworn testimony ex suspect momma death ex pres trump askin power trump askin power br nan z redeem gary soul yet um today july post live firing br br rise quot thee mummy liar quot
3836,sworn testimony of ex suspect o momma death ex pres. d trump askin for power 24 TRUMP ASKIN FOR POWER 24,sworn testimony ex suspect momma death ex pres trump askin power trump askin power
3837,4th quarter bidenomics coming,th quarter bidenomics coming
3838,nan z &#39;1 1&#39;s redeem gary&#39;s soul yet um today 7 July post live firings,nan z redeem gary soul yet um today july post live firing
3839,😅,
3840,Mr joke biden is getting fired in November millions of voters are switching from blue to red and I don’t think many voters are planning to switch from red to blue,mr joke biden getting fired november million voter switching blue red dont think many voter planning switch red blue
3841,"Democratic party Why your grandfather has this come to debate? Brother, keep your grandfather at home, your grandmother will be searching for him.🤣🤣🤣🤣😁😅",democratic party grandfather come debate brother keep grandfather home grandmother searching
3842,What an embarrassment for America. Trump please win for your country 👏🏼,embarrassment america trump please win country
3843,Take a shot for every time Biden said &quot;the ideea&quot;,take shot every time biden said quot ideea quot
3844,sworn testimony of ex suspect o momma death ex pres. d trump askin for power 24 TRUMP ASKIN FOR POWER 24,sworn testimony ex suspect momma death ex pres trump askin power trump askin power
3845,Kennedy is the remedy!,kennedy remedy
3846,Donny is the man.,donny man
3847,This was hard to watch.  Biden was clearly sick and that made it very hard to debate.  He should have rescheduled.  Donny wouldn&#39;t stop lying.  99% of what he said was a flat out lie!  Where were the fact checkers?<br><br>Donny had a stupid smirk on his face the whole time.  Oh and I love that donny ACED his two cognitive tests... genius!<br><br>&quot;MAKE LYING<br>WRONG AGAIN&quot;,hard watch biden clearly sick made hard debate rescheduled donny stop lying said flat lie fact checker br br donny stupid smirk face whole time oh love donny aced two cognitive test genius br br quot make lying br wrong quot
3848,I feel sorry and embarrassed for americans to let this happen! A dementia old guy to be the president. Dont they realized that Biden&#39;s been a real joke to the whole world for years?? From NZ,feel sorry embarrassed american let happen dementia old guy president dont realized biden real joke whole world year nz
3849,Yep... our country is in danger 💀,yep country danger
3850,"Biden, screwing the working class!! Get him out",biden screwing working class get
3851,It&#39;s like another Dumb And Dumber sequel :D,like another dumb dumber sequel
3852,Biden migrant crimes😂😂😂😂😂😂,biden migrant crime
3853,Ukraine finish,ukraine finish
3854,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1920"">32:00</a> ha",href http www youtube com watch v qqggydce amp ha
3855,"Trump sucks on abortion, but won in most areas of the debate. I dislike them both.",trump suck abortion area debate dislike
3856,Trump&#39;s right. Biden has destroyed this country. We need Trump back,trump right biden destroyed country need trump back
3857,Joe Biden showing some serious mental problems. Bro can’t even put together 1 word,joe biden showing serious mental problem bro cant even put together word
3858,"We have over three hundred million Americans, and these two are the best we can get…",three hundred million american two best get
3859,After this I am very Surprised how the USA is one of the most powerful countries.,surprised usa one powerful country
3860,when is the next one? That was hilarious. The Dementiacrats are ridiculous.,next one hilarious dementiacrats ridiculous
3861,Rfk,rfk
3862,If the democratic party sees Trump as a menace they should be ashamed of themselves for running biden.,democratic party see trump menace ashamed running biden
3863,The comments here are awesome.,comment awesome
3864,I haven’t laughed like that in a while!,havent laughed like
3865,It always starts with trump then Brandon responds trump again but Biden almost always gets to get the last word!,always start trump brandon responds trump biden almost always get get last word
3866,Biden literally go on full mode sleep again,biden literally go full mode sleep
