Comment Number,Comment Content,Processed comments
3900,Trump2024,trump
3901,That is because trump has no leadership  He is ready to pass the buck to the states. He knows how to play golf.  He cheats at that too.,trump leadership ready pas buck state know play golf cheat
3902,Biden performed so well and literally whooped orange man in every subject. Awesome job BIDEN!!!,biden performed well literally whooped orange man every subject awesome job biden
3903,2024 trump has my vote on 2 reasons border crisis &amp; inflation crisis.,trump vote reason border crisis inflation crisis
3904,Two grandpas exposing their dirty laundry&#39;s to the entire world. What a shame to America the great country 😂😂😂😂😂😂,two grandpa exposing dirty laundry entire world shame america great country
3905,Trump is right inflation is killing us! Everything is way to expensive. We were so much better off with Trump.,trump right inflation killing u everything way expensive much better trump
3906,Businessman is smarter than a politician,businessman smarter politician
3907,I am surprised that presidents talk about blacks /hispanic and what not.. it has to be citizens.. only one word AMERICAN. They all are equal.. I just did not like that part.,surprised president talk black hispanic not citizen one word american equal not like part
3908,The idea is ok.,idea ok
3909,All t<br>you get with Trump is chaos. And lies.,tyou get trump chaos lie
3910,This proves there is no god,prof god
3911,"Trump isa joke. He left so mush damage and yet, Biden came in and brought America back",trump isa joke left mush damage yet biden came brought america back
3912,Biden is old he doesn&#39;t even finishes a sentence without shattering,biden old not even finish sentence without shattering
3913,Trump 2024,trump
3914,"Trump killed 100,000 and more he killed americans because he was not a leader.",trump killed killed american not leader
3915,Trump es más diplomático.,trump e ma diplomatico
3916,Bide. Was great! He answered<br><br> the question Trump lied and lied .,bide great answered question trump lied lied
3917,"Compared to most African leaders, Biden is still Great",compared african leader biden still great
3918,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2766"">46:06</a><br><br>I’m not on either side, but why the heck is he giving this guy more time? Clear bias by CNN.<br><br>Not that I’m surprised of course.",im not either side heck giving guy time clear bias cnnnot surprised course
3919,"All what I hear is that Putin is a war criminal :-D I see only war criminals on Western side, European, USA, IsraHell ... the United States will go down, it is gonna happen in this year - I dont support the wat in Ukraine at all. Peace could have established in April 2022 but the US and the UK didnt want it. They wanted to continue the senseless war",hear putin war criminal see war criminal western side european usa israhell united state go going happen year not support wat ukraine peace could established april u uk not want wanted continue senseless war
3920,Please no one support!,please one support
3921,Right,right
3922,France chodzę now,france chodze
3923,"Biden whit face of where im I every debate. So LOL <br>GO TRUMP, MAKE AMERICAS GREAT AGAIN 🦅",biden whit face every debate lol go trump make america great
3924,Its awesome,awesome
3925,Biden is a joke!!!! I’m ashamed of him,biden joke ashamed
3926,Oh my goodness. I cant believe these two bozos are our canidates. They are sitting there arguing like children. I am genuinely scared for our country,oh goodness not believe two bozo canidates sitting arguing like child genuinely scared country
3927,I live it,live
3928,"It’s true everything that comes out of that old man’s mouth is a lie. God God bless you, Mr. Trump.",true everything come old man mouth lie god god bless mr trump
3929,So why we still paying sub charges when going to doctor ? Why we still paying for meds,still paying sub charge going doctor still paying med
3930,Biden starts a sentence and finishes the sentences he started 10 years ago,biden start sentence finish sentence started year ago
3931,"&#39;WE CALL IT MIGRANT CRIMES, BUT I CALL IT BIDEN MIGRANT CRIME.&#39; DONALD TRUMP, 2024 PRESIDENTIAL DEBATE😂😂😂....I LIKE THIS MA SHAME!!!",call migrant crime call biden migrant crime donald trump presidential debatei like shame
3932,"With Trump, no body has ever, seen, heard, done, or been before.  With Trump, he is the first, the only, the most, the best anyone has ever been before.  With Trump, he will always been incredible...well...at least he got that right.  I&#39;m not giving him a second chance at making America great again.  He didn&#39;t finish the Wall....a lot of money wasted that Mexico never paid for.  And that is just one thing he didn&#39;t do that  he said is causing America&#39;s downfall.  Without all those immigrants, his properties would have never been built.  Ask him how many immigrant maids provided him services, like changing the sheets after encounters with women like Stormy Daniels.",trump body ever seen heard done trump first best anyone ever trump always incrediblewellat least got right not giving second chance making america great not finish walla lot money wasted mexico never paid one thing not said causing america downfall without immigrant property would never built ask many immigrant maid provided service like changing sheet encounter woman like stormy daniel
3933,Bs the cost of groceries has went up way more that 20$,b cost grocery went way
3934,I wish trump had a real opponent,wish trump real opponent
3935,"BIDEN, we are quickly becoming a failing country, record Homelesnesssssssss leads to record CRIME!",biden quickly becoming failing country record homelesnesssssssss lead record crime
3936,Go TRUMP!,go trump
3937,78 and 81 years old 😮 We can do better than this.,year old better
3938,"I just want to say how terribly sad this is 😢 This is an elderly man’s so many people are making fun of! I blame his family and colleagues,President Biden health is failing and know body close to him will do the right thing 😢i would never allow this if it was my Dad 😢",want say terribly sad elderly man many people making fun blame family colleaguespresident biden health failing know body close right thing would never allow dad
3939,Rip America 1776 - 2024,rip america
3940,They should do another Saturday night live of this debate 😂,another saturday night live debate
3941,Listening to Biden hurts my head,listening biden hurt head
3942,When biden speaks <br>Trump : 😕<br>When trump speaks <br>Joe biden : 😮😧,biden speaks trump trump speaks joe biden
3943,"I&#39;m sorry but I&#39;ve seen 90 year olds with full-blown dementia speak better than our president, did you people really vote for him ,and are going to again? I beg you for the sake of our country please don&#39;t!!",sorry seen year old fullblown dementia speak better president people really vote going beg sake country please not
3944,"Biden always talks about 15m jobs he created, but they just gone during the pandemic, as everywhere in the world. No achievement",biden always talk job created gone pandemic everywhere world achievement
3945,Before the debate even started the moderator said that NO NOTES WOULD BE ALLOWED. At around 36 minutes Biden held up a pad of paper and folded over the page. Then at 38 minutes he once again held up the notepad. You could notice all through the debate Biden was looking down most of the time at his notes. HOW COME THE NOTES WERE ALLOWED BY HIM???,debate even started moderator said note would allowed around minute biden held pad paper folded page minute held notepad could notice debate biden looking time note come note allowed
3946,Worst debate ever,worst debate ever
3947,They&#39;re just like children fighting. They left the question and fight against who&#39;s the better president.,like child fighting left question fight better president
3948,Joe Biden has a gay administration,joe biden gay administration
3949,"Dear HUMANS, Biden doesn’t talk like this…<br><br>…notice his speed, loss of speed, speed, slower speed, etc…<br><br>Why…?<br><br>Because he’s reiterating what he is hearing within his earpiece. <br><br>…like …a ROBOT!",dear human biden not talk like thisnotice speed loss speed speed slower speed etcwhybecause reiterating hearing within earpiece like robot
3950,Why couldn’t Biden make his own case for Trumps presidency? He refers to unnamed “experts” that voted him the worst. What am I supposed to do with that?,could not biden make case trump presidency refers unnamed expert voted worst supposed
3951,Red and blue have got to go. What a SHAME.,red blue got go shame
3952,"I think the last 3 minutes should be a face off on who has the best dad jokes. <br><br>I mean, it’s already borderline comedy may as well give it a cherry",think last minute face best dad joke mean already borderline comedy may well give cherry
3953,I love Putin whole world love Putin he is world leader,love putin whole world love putin world leader
3954,Trump is very sharp as always. Biden appears to be lost in the air.,trump sharp always biden appears lost air
3955,"Trump “ooh he’s right,he beat Medicare,he beat it to death” best thing I’ve heard 😂",trump ooh righthe beat medicarehe beat death best thing heard
3956,"The amount of time Biden said “ the fact is” dude you have been debunked that many times 🤦‍♂️ trump is right,  iam 39 from Australia, these few years Biden in office have been the only time I felt Australia was stronger  then the USA.",amount time biden said fact dude debunked many time trump right iam australia year biden office time felt australia stronger usa
3957,The only thing no one can debate is how much debt the US is in and how it is dispersed world wide by the dollar which is the reason countries are ditching the dollar and reclaiming their gold.,thing one debate much debt u dispersed world wide dollar reason country ditching dollar reclaiming gold
3958,"Look at this debate, we need a age limit.we are in a world of trouble. If we can’t get anyone in there to fix this country we are doomed. Don’t know if Biden is capable to fixing it he’s more into destroying our country, Trump maybe fix it but we are still in the process of losing our country. We are in deep crisis",look debate need age limitwe world trouble not get anyone fix country doomed not know biden capable fixing destroying country trump maybe fix still process losing country deep crisis
3959,I support you Donald,support donald
3960,Looks like Joe Biden going to bite the dust,look like joe biden going bite dust
3961,It’s almost a debate lol,almost debate lol
3962,Biden cannot even say a sentence clearly and still wants to be president. It&#39;s pathetic,biden not even say sentence clearly still want president pathetic
3963,This is the most biased debate I have ever seen. The moderator spends more time talking on behalf of Biden than the participants.,biased debate ever seen moderator spends time talking behalf biden participant
3964,"America, you are stronger than some terrorist corrupting your society. You guys have taught your ideas all over the world. The entire world is America, because America is  an idea,not luxurious houses and cars. <br>You have a home all over the world; not only in America.<br>Love you brothers and sisters; love from Nepal.🫡<br><a href=""http://www.youtube.com/results?search_query=%23immigration"">#immigration</a> is a policy to liberate whole world; you know the idea by living it.",america stronger terrorist corrupting society guy taught idea world entire world america america ideanot luxurious house car home world not americalove brother sister love nepalimmigration policy liberate whole world know idea living
3965,Sorry America.,sorry america
3966,Biden is a liar,biden liar
3967,"&quot;He&quot; &quot;Number 1, Number 2&quot; &quot;By the way&quot; &quot; The idea&quot;???? Do these guys not know how to articulate sentences? They CAN&#39;T be speaking like that.<br>If this keeps going like this Americans will start expecting to see whales with arms and legs and coming out of the ocean given the fact that everything mixes in in the US.",number number way idea guy not know articulate sentence not speaking like thatif keep going like american start expecting see whale arm leg coming ocean given fact everything mix u
3968,"LoL &quot;no one wants to screw around with us&quot; - that&#39;s why Russian Navy is in Cuba and USA didn&#39;t even react 😂😂😂 &quot;everyone admire USA&quot; YEAH SURE, we&#39;re the embarrassment of the modern world",lol one want screw around u russian navy cuba usa not even react everyone admire usa yeah sure embarrassment modern world
3969,Trump is bad but biden is even worse😂,trump bad biden even worse
3970,Conservative media has been showing this hospice patient but state run media has been hiding his dementia,conservative medium showing hospice patient state run medium hiding dementia
3971,Purge Election year is coming .4th of July purge Happy independence day. Lol,purge election year coming th july purge happy independence day lol
3972,Biden doesn&#39;t even know what he says himself!!!!<br>He can barely talk it seems he cant breathe 😂,biden not even know say himselfhe barely talk seems not breathe
3973,"At <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1345"">22:25</a> Trump calls Biden - “Brandon” I almost lost it 😂",trump call biden brandon almost lost
3974,What makes 2024 looks like 1950s on the screen.,make look like screen
3975,Where&#39;s my student loan forgiveness Biden that you promised,student loan forgiveness biden promised
3976,Why want USA that other countries are afrait of them?,want usa country afrait
3977,"Biden, this is a complete lie. I am from Portland, Oregon and I can tell you 1000% that the police force there has decimated so much that you can go an entire week without seeing them. People are going 85 miles an hour up-and-down I five because there’s no police force anymore and that is because of you and the Democratic Party on the West Coast was making it to where police if things go wrong. They are guilty before innocent that was you that had nothing to do with Trump. 😡",biden complete lie portland oregon tell police force decimated much go entire week without seeing people going mile hour upanddown five police force anymore democratic party west coast making police thing go wrong guilty innocent nothing trump
3978,Beware of trump idolatry Stand for the truth and don’t be biased Jesus is lord,beware trump idolatry stand truth not biased jesus lord
3979,"I live outside the US, i.e., part of that world that he says respected us when he was President. No, they didn&#39;t - and they will not respect us if he is re-elected.",live outside u ie part world say respected u president not not respect u reelected
3980,Impeach Biden please.,impeach biden please
3981,"Personality is one of the hardest things to change so past behavior is a refection of what they&#39;ll do. Trump will try to remove more of your rights, remove social security, remove medicaid and medicare and social security, increase taxes for the poor while lowering for the rich and his buddies and their companies, fraud against people taxes just like he did with the banks and loans for his real estate inheritance, and sell out people and their money against other countries. I don&#39;t know why Trump isn&#39;t locked up for treason for supporting Putin against Ukraine, and Putin probably has some blackmail dirt on him and can no longer make an oath for the constitution as president. In addition saying that he doesn&#39;t care about NATO and the insurrection attempt on January 6th. Those supreme court justices down playing the crimes and trying to give him immunity shows their corruption and treason and need an investigation.",personality one hardest thing change past behavior refection trump try remove right remove social security remove medicaid medicare social security increase tax poor lowering rich buddy company fraud people tax like bank loan real estate inheritance sell people money country not know trump not locked treason supporting putin ukraine putin probably blackmail dirt longer make oath constitution president addition saying not care nato insurrection attempt january th supreme court justice playing crime trying give immunity show corruption treason need investigation
3982,Those election 2920 is in wuestion?,election wuestion
3983,Why is Biden not impeached and he and his party not charged with treason?  Theres something terribly broken in the system.  What about the oath they took. They seem to ne anti American. Just my opinion..  proud to be a true American patriot,biden not impeached party not charged treason something terribly broken system oath took seem ne anti american opinion proud true american patriot
3984,Mark Robinson for VP,mark robinson vp
3985,"I can&#39;t believe they started debating who was better at golf, they&#39;re both a joke.",not believe started debating better golf joke
3986,Joe Bidet❤,joe bidet
3987,"As a Brit looking on obviously age can get the better of anyone but Biden as President of America is an embarrassment. <br><br>Biden is only fit to be in an old people&#39;s home eating soup with a fork, sat in a rocking chair while singing the wheels on the bus go round &amp; round! <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=500"">8:20</a> <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=516"">8:36</a>",brit looking obviously age get better anyone biden president america embarrassment biden fit old people home eating soup fork sat rocking chair singing wheel bus go round round
3988,"As a Brit looking on obviously age can get the better of anyone but Biden as President of America is an embarrassment. <br><br>Biden is only fit to be in an old people&#39;s home eating soup with a fork, sat in a rocking chair while singing the wheels on the bus go round &amp; round!",brit looking obviously age get better anyone biden president america embarrassment biden fit old people home eating soup fork sat rocking chair singing wheel bus go round round
3989,Most debate: let’s propose our best way to improve our country.<br><br>US presidential debate: nah that dudes a liar he ruined it all.,debate let u propose best way improve countryus presidential debate nah dude liar ruined
3990,The strongest nation inbthe world is Istael,strongest nation inbthe world istael
3991,Not right now is not the best country,not right not best country
3992,What a EGO&#39;s battle! Can anyone get us a real president? America doesn&#39;t deserve it!,ego battle anyone get u real president america not deserve
3993,"If you keep Biden as President then America is totally screwed,he is a rambling fool.",keep biden president america totally screwedhe rambling fool
3994,"Biden cant get through a sentence to answer a question, trump talks in circles and avoids questions, god we are doomed",biden not get sentence answer question trump talk circle avoids question god doomed
3995,"No to both, need new to move forward.",need new move forward
3996,Upsetting that RFK couldn’t be in the debate,upsetting rfk could not debate
3997,Biden looks like he&#39;s learning things every time trump talks. Maybe we should have a debate every week until the election so that biden can learn how to run the country a little better till trump gets in,biden look like learning thing every time trump talk maybe debate every week election biden learn run country little better till trump get
3998,"Had to forward when biden was talking, since i could not understand what he is saying.<br>He is sick and needs help. This inidcates a group of people non elected has been ruling america,<br>since this man is sick. Trump is not good either, but at least he is not sick.",forward biden talking since could not understand sayinghe sick need help inidcates group people non elected ruling americasince man sick trump not good either least not sick
3999,"Honestly I feel so bad for Biden. Aside from his obvious disability, he just doesn&#39;t have the rhetorical skills to match up with whatever Trump was accusing him of. I&#39;m sure he had a good or at least a fair point answering all of these questions, but it sometimes just landed as &quot;jfhdwiudhsufhs&quot;.",honestly feel bad biden aside obvious disability not rhetorical skill match whatever trump accusing sure good least fair point answering question sometimes landed jfhdwiudhsufhs
4000,Score cards:<br><br>Trump: 8/10<br><br>Biden:   6/10,score cardstrump biden
4001,"Didn&#39;t believe one single word Biden said, well.... The words I could understand..",not believe one single word biden said well word could understand
4002,CNN has very bad Greenscreen<br><br><br>Greets from someone whos not american,cnn bad greenscreengreets someone not american
4003,we&#39;re so cooked,cooked
4004,Trump wile rise again,trump wile rise
4005,Why does SNL have to be on a break? We need Jim Carrey!,snl break need jim carrey
4006,RFK Jr. won this,rfk jr
4007,"Biden&#39;s behavior made it flagrantly clear, inarguably evident, that he is suffering not from old age alone but from DEMENTIA.",bidens behavior made flagrantly clear inarguably evident suffering not old age alone dementia
4008,This is a freak show.... rip us,freak show rip u
4009,People don&#39;t understand job creators create taxpayers.,people not understand job creator create taxpayer
4010,What&#39;s messed up is if Biden was up in the polls not one Democrat would say anything about having him step down and let someone else run for president,messed biden poll not one democrat would say anything step let someone else run president
4011,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=5373"">1:29:33</a> “when the selection is over”🤨",selection
4012,Biden don&#39;t even know where he&#39;s at😂😂😂😂😂😂,biden not even know
4013,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=83"">1:23</a>::53 funniest part of the whole debate",funniest part whole debate
4014,They should read the comments to see who is the worse president in history. <br><br>At least between these two.,read comment see worse president history least two
4015,I&#39;m from Chicago and I&#39;m 45 minutes nw and I won&#39;t step foot there,chicago minute nw not step foot
4016,Democracy is being destroy by the current president,democracy destroy current president
4017,We ahhhh beat Medicare. Thank you president lol,ahhhh beat medicare thank president lol
4018,How many times biden said ‘the idea’,many time biden said idea
4019,Love for Trump,love trump
4020,Trump was the worst during his term and then Bidden came. Now Trump is the second worst and Bidden dethroned him.,trump worst term bidden came trump second worst bidden dethroned
4021,vote for kennedy,vote kennedy
4022,Trump - one lie after another.  How do you know when Trump is lying. His lips are moving.,trump one lie another know trump lying lip moving
4023,Biden “u lie u lie”. Like a 5 y.o. Obama u will NOT get a 4th term!,biden lie lie like yo obama not get th term
4024,This is so funny lol,funny lol
4025,ALL those looks on Bidens face are PRICLESS !!   Destoyed in a werd...   LOL,look bidens face pricless destoyed werd lol
4026,Trump is the President truly love the country ❤️,trump president truly love country
4027,Biden over Trump any day.,biden trump day
4028,When is Biden going to realize that the United States doesn&#39;t need NATO all they do is piggyback off our country and it don&#39;t matter if it was Biden as president or Trump is President just look at their history they&#39;ve always piggybacked off of U.S so yeah Trump got a point,biden going realize united state not need nato piggyback country not matter biden president trump president look history always piggybacked yous yeah trump got point
4029,Its like watching 7 year olds stumble through a group debate for the first time. The words said in this make me feel like im in primary school (5- 11 year old),like watching year old stumble group debate first time word said make feel like primary school year old
4030,Is this real to actual today? Im not an American so im confused isnt trump a felon? Isnt he in custody and not allowed to speak like anything in this manner? Regardless,real actual today not american confused not trump felon not custody not allowed speak like anything manner regardless
4031,You know..THE THING😂,knowthe thing
4032,So sick of the lies of this administration.<br>Trump 2024,sick lie administrationtrump
4033,"Biden <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1285"">21:25</a>😭this whole year",biden whole year
4034,He have done abominatiom and have brough dow the country bidrn have been the wiest president,done abominatiom brough dow country bidrn wiest president
4035,This nothing but a sheet show. Just a blame game no one explaining how they&#39;re gonna fix what has been done.,nothing sheet show blame game one explaining going fix done
4036,"Did Biden really compare abortion to Civil Rights? That is despicable. <a href=""http://www.youtube.com/results?search_query=%23trump2024"">#Trump2024</a>",biden really compare abortion civil right despicable trump
4037,"This is giving “well my friends don’t like you, even ask my mom” vibes",giving well friend not like even ask mom vibe
4038,"I really don’t know much about politics, but I do own a small business and the BEST my buisness ever was , was when trump was in office pre-covid! I’ve lost sooo much after covid and now a days people can’t afford to get their hair done when they can’t afford groceries and the tax and bills that went up <br>Js",really not know much politics small business best buisness ever trump office precovid lost sooo much covid day people not afford get hair done not afford grocery tax bill went j
4039,"As a Non-american, my condolences. How did you survived the last years?",nonamerican condolence survived last year
4040,I don&#39;t know about that Joe I have a lot of military family members and when we have big family get-togethers yeah my family military members and their military friends if this would have been another country Biden would have been having a dirt nap and this is coming from military people if he thinks our military is backing him up he&#39;s going to feel very very mad come election😂😂😂 sleepy Joe got to go a few times he look like he wanted to go to sleep while he was standing there 😂😂😂,not know joe lot military family member big family gettogethers yeah family military member military friend would another country biden would dirt nap coming military people think military backing going feel mad come election sleepy joe got go time look like wanted go sleep standing
4041,I am a diabetic and I pay over $200 for my novalog so that’s a LIE!,diabetic pay novalog lie
4042,"This was a pain to watch. One one side what was once an uninteresting but competent administrator is showing signs of age, on the other a convicted criminal and pathological liar. These are the best options the two parties could come up with?!",pain watch one one side uninteresting competent administrator showing sign age convicted criminal pathological liar best option two party could come
4043,CO TAKIEGO  Z ROSJA KONSZACHTY   JKTO ROBIL  ANILOLIOWIE?  aKNEJ,co takiego z rosja konszachty jkto robil aniloliowie aknej
4044,"Please, someone get a 35-year-old president for the US for elections, instead of having to choose between 2 expired presidents.",please someone get yearold president u election instead choose expired president
4045,I USED TO BE A DEM ILL BE VOTING REP THIS YEAR I CANT TRUST THE DEMS NO MORE,used dem ill voting rep year not trust dems
4046,BIDEN ABANDOND US YOUR VETS ARE LIVING IN THE STREETS HE IS A LIER LOOK AROUND ASK YOUR VETS I FEEL FOR THEM,biden abandond u vet living street lier look around ask vet feel
4047,Biden: 🥺😮😧,biden
4048,"We are entertaining the whole world now 🤦🏻‍♂️, stop embarrassing that old men , let him go enjoy the days he has left",entertaining whole world stop embarrassing old men let go enjoy day left
4049,THEY PASSED MARIJAWANA  AND TOOK BIDENS PILL MONEY  HE HAD COMING IN,passed marijawana took bidens pill money coming
4050,"Would&#39;ve loved to hear the response , &quot;more accessible mental health treatment&quot; for the fentanyl crisis &amp; not whatever garbage filler of a response that was but hey 🇺🇸🇺🇸🇺🇸🦅🦅🦅 real solutions aren&#39;t for us",would loved hear response accessible mental health treatment fentanyl crisis not whatever garbage filler response hey real solution not u
4051,"I really don’t know much about politics, but I do own a small business and the BEST my buisness ever was , was when trump was in office pre-covid! I’ve lost sooo much after covid and now a days people can’t afford to get their hair done when they can’t afford groceries and the tax and bills that went up <br>Js",really not know much politics small business best buisness ever trump office precovid lost sooo much covid day people not afford get hair done not afford grocery tax bill went j
4052,"&quot;There is no nation that wouldn‘t wanna trade with us&quot; - Sure, in a country where you have to live from tips.",nation wouldnt want trade u sure country live tip
4053,Drinking game: every time Biden says “the idea” take a shot <br>You’ll be drunk before you know it!!,drinking game every time biden say idea take shot drunk know
4054,Here we go with the storming of the Capitol.. CNN haha stay on point Biden is a wreck of a President. Distraction from how terrible Bidens foreign policy is working out.,go storming capitol cnn haha stay point biden wreck president distraction terrible bidens foreign policy working
4055,Trump ran laps around this fool,trump ran lap around fool
4056,&quot;We found ourselves in a situation where...&quot;<br>&quot;Here&#39;s the deal&quot;,found situation wherehere deal
4057,Have you fired anybody before Joe? <br>Joe: 😟,fired anybody joe joe
4058,Why is the intro so dramatic 🛸 looks staged,intro dramatic look staged
4060,Trump is are president,trump president
4062,Drinking game: ever time Biden says “idea” take a shot <br>You’ll be drunk before you know it!!,drinking game ever time biden say idea take shot drunk know
4063,Joe answered all the questions and he knew all the fact - now he get chocolate chip ice cream,joe answered question knew fact get chocolate chip ice cream
4064,"Everyone has their faults and weaknesses, along with our government needing improvement. Which candidate has filed bankruptcy Multiple times and broke contracts with small businesses after work was completed?  Who is always right with everyone else being Wrong?  Which one takes responsibility for their own mistakes?  Who has had more comments proven wrong by fact checkers?  Who has fired everyone around him and showed no respect for others?  Think about which one has had more of their associates being charged with crimes and going to jail?",everyone fault weakness along government needing improvement candidate filed bankruptcy multiple time broke contract small business work completed always right everyone else wrong one take responsibility mistake comment proven wrong fact checker fired everyone around showed respect others think one associate charged crime going jail
4065,I was going to take a shot with every &quot;the idea&quot; but couldn&#39;t afford it,going take shot every idea could not afford
4066,WOW 15000 NEW JOBS??? IN A COUNTRY OF 360 MILLION??? WOW I BET YOU&#39;RE SO PROUD!!,wow new job country million wow bet proud
4067,TRUMP 2024!! 🇺🇸,trump
4068,"Really, seriously exist someone that consider biden  be able to do anything?<br>Really... Are we looking at the same person?<br>He is undoubtedly ridiculous.<br>Really am I the only one that think that is so crazy that this is really happening?",really seriously exist someone consider biden able anythingreally looking personhe undoubtedly ridiculousreally one think crazy really happening
4069,"Biden talking is like AI <b>images</b> writing. You can spot a few letters and words here and there, but in the end it&#39;s gibverush connecting a few sentences.",biden talking like ai image writing spot letter word end gibverush connecting sentence
4070,Trump 2024🎉🎉🎉🎉,trump
4071,Bidon dalej w pajęczynie kłamstw.,bidon dalej w pajeczynie kamstw
4072,"I think the rich need tax cuts. Why? It brings money back to America, if our bosses get tax cuts they can pay and hire more. So the business down the street that once had tax cuts now has to close and fire everybody because they can&#39;t afford to pay people because taxes are so high. That&#39;s basic economics.",think rich need tax cut brings money back america boss get tax cut pay hire business street tax cut close fire everybody not afford pay people tax high basic economics
4073,Joe Biden should apologize to Americans for running for President.,joe biden apologize american running president
4074,A 100 doll basket of groceries is now 200.. and I live in small town.,doll basket grocery live small town
4075,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1285"">21:25</a> who loves this scene?",love scene
4076,Q[paraphrased]: Childcare? <br>Biden: I&#39;m the best<br>Trump: No i&#39;m the best<br><br>Q [paraphrased]: Childcare? more expensive than rent? Any ideas<br>Trump: I&#39;m the best<br>Biden: No i&#39;m the best,qparaphrased childcare biden besttrump bestq paraphrased childcare expensive rent ideastrump bestbiden best
4077,Notice how Biden squints his eyes to read the scripts. It’s like he’s not even there he’s just saying what he sees.,notice biden squint eye read script like not even saying see
4078,Biden and the democrats lost this won... watch the end when Biden leaves the stage... he side steps down the stairs. 😂😂😂,biden democrat lost watch end biden leaf stage side step stair
4079,James Buchanan is the#1 worst president in the USA,james buchanan worst president usa
4080,He keeps saying idea but did he even try to find out why they attacked the white house on Jan.6. If he went and actually try to work and find out he would have known,keep saying idea even try find attacked white house jan went actually try work find would known
4081,"The lack of respect between them two. Also, does this remind you of a puppet show? Were the puppets are always arguing back and forth?",lack respect two also remind puppet show puppet always arguing back forth
4082,Support D. Trump,support trump
4084,I can’t believe what I’m hearing in this debate. U can see clearly that Biden will and would do anything to ruin Trump,not believe hearing debate see clearly biden would anything ruin trump
4085,"Brandon, old Brandon 😂",brandon old brandon
4086,Im not even 10 minutes in and its literally just them throwing shots at eachother,not even minute literally throwing shot eachother
4087,"In this video, i see 1 guy who can fight and 1 who cannot even express himself. - I do not doubt who should sit in the white house.",video see guy fight not even express not doubt sit white house
4088,God help us 🇺🇸 🙏,god help u
4089,Are these two really talking about golf during a presidential debate? Wow just wow,two really talking golf presidential debate wow wow
4090,Has anybody even asked WHY trump was on Epsteins list i wonder ??,anybody even asked trump epstein list wonder
4091,President Trump Debates To President AI/Robot 😂,president trump debate president airobot
4092,The Biden&#39;s ought to be ashamed of themselves for letting Joe go out there and look like a walking corpse. It was painful to see him struggling like that the whole time.,bidens ought ashamed letting joe go look like walking corpse painful see struggling like whole time
4093,Too big to rig.,big rig
4094,TRUMP 2024,trump
4095,Oh god. These people wicked to biden. Yall dont realize the man is hardly breathing. Wow,oh god people wicked biden not realize man hardly breathing wow
4096,This is all theater.. what a joke,theater joke
4097,Who is ruling america???,ruling america
4098,"I really think Biden believes all what he is saying, because that is what his handlers told him. Everyone who is watching American &quot;news&quot; knows that Trump is correct when he says America is a failing country, it is no secret - Biden is the only one in the world who believes otherwise. On top of that ignorance, he is the biggest liar of them all!",really think biden belief saying handler told everyone watching american news know trump correct say america failing country secret biden one world belief otherwise top ignorance biggest liar
4099,"Poor Biden. His wife is mean for letting him get on stage and making a fool of himself like that. He&#39;s obviously dealing mental and health issues. I just seen an article that stated the reason he was so off is because he does better between 10am and 4pm. If anyone has dealt with the elderly, that called Alzheimers and or dementia.  Stop torturing Biden and put Trump back in office.  That&#39;s who should have been in office this whole time!!!! TRUMP!!!!!🎉",poor biden wife mean letting get stage making fool like obviously dealing mental health issue seen article stated reason better pm anyone dealt elderly called alzheimers dementia stop torturing biden put trump back office office whole time trump
4100,No. One and no. Two 😅,one two
4101,"Biden looks frightened and needs to be taken to bed, its obvious hes not fit to be running a country and should retire and rest, he is just a face with paper and instructions, he wouldnt be able to do this debate without his ear piece telling him what to say",biden look frightened need taken bed obvious he not fit running country retire rest face paper instruction would not able debate without ear piece telling say
4102,If these aren&#39;t robot&#39;s then idk what they are. There&#39;s no way people like this exist.,not robot not know way people like exist
4103,Joe Biden unluckily is too old...he seems to be so weak...his voice is only one sign for this weakness...Trump is rhetorically excellent.... nevertheless he is a liar..🎉🎉🎉,joe biden unluckily oldhe seems weakhis voice one sign weaknesstrump rhetorically excellent nevertheless liar
4104,They want you to pay 6% of your paycheck for social security. Meanwhile they selling billions of dollars to Ukraine. These guys are nuts,want pay paycheck social security meanwhile selling billion dollar ukraine guy nut
4105,He speaks like a Robot glitching.😅,speaks like robot glitching
4106,orange man GOOD,orange man good
4107,is this even real,even real
4108,I love how these are the only 2 options 😂😂😂😂😂,love option
4109,Biden speaks like a robot lol,biden speaks like robot lol
4110,I feel embarrassed after listening to Biden,feel embarrassed listening biden
