Comment Number,Comment Content
4014,sworn testimony of ex suspect o momma death ex pres. d trump askin for power 24 TRUMP ASKIN FOR POWER 24
4015,Kennedy is the remedy!
4016,Donny is the man.
4017,This was hard to watch.  Biden was clearly sick and that made it very hard to debate.  He should have rescheduled.  Donny wouldn&#39;t stop lying.  99% of what he said was a flat out lie!  Where were the fact checkers?<br><br>Donny had a stupid smirk on his face the whole time.  Oh and I love that donny ACED his two cognitive tests... genius!<br><br>&quot;MAKE LYING<br>WRONG AGAIN&quot;
4018,I feel sorry and embarrassed for americans to let this happen! A dementia old guy to be the president. Dont they realized that Biden&#39;s been a real joke to the whole world for years?? From NZ
4019,Yep... our country is in danger 💀
4020,"Biden, screwing the working class!! Get him out"
4021,It&#39;s like another Dumb And Dumber sequel :D
4022,Biden migrant crimes😂😂😂😂😂😂
4023,Ukraine finish
4024,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1920"">32:00</a> ha"
4025,"Trump sucks on abortion, but won in most areas of the debate. I dislike them both."
4026,Trump&#39;s right. Biden has destroyed this country. We need Trump back
4027,Joe Biden showing some serious mental problems. Bro can’t even put together 1 word
4028,"We have over three hundred million Americans, and these two are the best we can get…"
4029,After this I am very Surprised how the USA is one of the most powerful countries.
4030,when is the next one? That was hilarious. The Dementiacrats are ridiculous.
4031,Rfk
4032,If the democratic party sees Trump as a menace they should be ashamed of themselves for running biden.
4033,The comments here are awesome.
4034,I haven’t laughed like that in a while!
4035,It always starts with trump then Brandon responds trump again but Biden almost always gets to get the last word!
4036,Biden literally go on full mode sleep again
4037,What a complete and unmitigated disaster.
4038,I commend Biden for not pooping his pause and remaining alert and coherent for in his case guiness world record 60 minutes straight
4039,"If you don&#39;t want to vote for Biden because of his age, just imagine he&#39;s a zombie. A zombie president--now that&#39;s pretty frigging cool."
4040,CNN sucks and is a terrible news agency. Trying to monopolize the airing of the Presidential debate with bribes and threats. I spit on the trepidation you spill on to society.
4041,Not important
4042,We either get the Emperor or… Hmm… Darn it! I hate making jokes about presidents but this is… terrifying! These men… We will have to count on one of them! And the only one we can really count on is the one who’ll never leave!
4043,The best President Trump in the world 🌎🌍
4044,In India Modi is came again 🙏🇮🇳
4045,Why a coin toss. Don&#39;t they know who is left and right?
4046,"In case you don&#39;t know. It is customary to call any Man who has been elected President Of The United States is to be forever referred to and addressed as President, President Donald Trump is my President and I would appreciate if that tradition is respected. Thank You."
4047,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=717"">11:57</a> we finally beat medicare"
4048,"Biden is like Manmohan singh. I dont know what they did in their past career, but as president (prime minister) they were just puppets of their parties."
4049,😂😂😂made my day awesome
4050,If you put the speed on 1.25 Biden almost speaks normal
4051,"The Rich,Climate lies is all Biden knows now lol😅😅😅"
4052,"Trump has already fooled the American people once, and the United States cannot afford to have Trump come back for another four years. Although Biden seems a little slow to respond, he is clearly a better politician."
4053,Every time biden says &quot;The idea&quot; i get the nick fury feel😂
4054,Ok
4055,"It isn’t a sin to become older and not be as sharp as one once was.  Biden is showing obvious signs of aging, losing his train of thought, stumbling and looking confused and lost, etc.… that happens to all of us… but he is the leader of our Country… we can’t afford to have a person leading our Country that is suffering with a mental decline occurring. I have no respect for Jill Biden who would insist that he’s fit to serve.  If she loves him, she should do the right thing which would be to encourage him to hand over the torch.  Everyone, including other leaders can see for themselves… I will admit the choice we have is tough, but Biden is struggling more and more.  It’s like he is trying to prove something.  He needs to step down while he still has respect from the people."
4056,Trump2024❤❤❤
4057,"My friend and I did a drinking game to this, only with hot sauce (alcohol would have killed us). Couldn&#39;t even finish halfway because our stomach linings said no"
4058,Jim Crow Joe gave a speech at Robert Bryds  funeral a kkk member!
4059,im here just for good time by comments
4060,🎉🎉🎉
4061,The jury of Democrats that convicted Trump 😆 😆 😂 what a joke the trial was like the rest!
4062,"البدرى مسعد احمد مصطفى ‏‪<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=20"">0:20</a>‬‏"
4063,"IDGAF, why i see US politic and cant stop it YOUTUBE GFY wallstreet GFY ban me bcs i cant block you"
4064,My God! Help us! These two is the best we could do? The best we could produce for president?!?!!
4065,BIDEN IS THE WORST PRESIDENT WE&#39;VE IN HISTORY! AMERICAN SUPPERING TOO MUCH CAUSE  BY DEMOCRATS! 😢😢😢
4066,This is elderly abuse
4067,Trump would have to step out too. How about just one coherent sentence?
4068,Di ipat bush q iki kok kok anak q❤
4069,Mboh hiro mikiri mosok he trump😂😶‍🌫️✅️
4070,NATO is a joke!
4071,Wes ison digu iki kok kan siap❤
4072,I vote they play golf for the presidency 🤷🏻‍♂️
4073,😂😂😂☻️
4074,My Beer/Alcohol/ Peace of mind Juice  Prices arose 100% along with my Blood pressure/Gas prices &amp; Grocery..On this Dried up Sad Sacs tenure...Who had dibs on that Cocaine in the white House.
4075,Some doctors are a joke too!
4076,Keep lying Trump you’re so good at it 😂
4077,Why does hate rich people like him?
4078,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/ssIfY7OFG5OykQOpn4CQCw""></a>"
4079,Innnncredible...She must have been listening to 2pac&#39; &amp; passing the joint &#39; as she said she did while in College when she said that. FACTZZZ!!!
4080,"These non Americans , foreigners commenting on here is like a random stranger that thought they had an invite to the party."
4081,It&#39;s so wonderful
4082,This Just Shows We Need To Update The Out Look In America Everyone Old
4083,Anyone wanting to live in USA should wait until trump wins
4084,"Biden is embarrassing,"
4085,Looks like Mr Smithers 😂
4086,I wonder if the CNN dress staff purposely screwed up Trump&#39;s tie and made Biden&#39;s neat
4087,😂
4088,The saddest part about this debate is that even after watching Biden ramble incoherently.... someone out there will still vote for Biden.
4089,Trump button &gt;&gt;&gt;&gt;&gt;&gt;&gt;
4090,"Joe not like us , Joe not like us 😂"
4091,What did Biden say ?🤔
4092,I lost so many ppl
4093,America is hilarious 😂😂
4094,"😂🤣Anyone else watch Barack O&#39;Biden get hooked on phonics during the &quot;debate&quot;. It&#39;s not fair to call that a &quot;debate&quot; really. Obviously El Presidente&#39; has yet to master the developing of thoughts/opinions into words. I don&#39;t want to say &quot;I told you so&quot;, but I suppose I just did. I couldn&#39;t resist after watching that abysmal performance. These folks will outright accuse anyone not lining up with the agenda, of some"
4095,THIS IS NOT A DEBATE IT IS MY COMMAND YOUR KING. HAS SPOKEN <br>TIME IS ALL HUMANITY HAS NOW.  <br>OH ALSO ITS A NICE SUNNY DAT OUTSIDE MY WINDOW IN THAILAN WITH AL MY THAI. GODS
4096,Biden is finally out in public after staying in the White House basement since he won the general election
4097,The way this debate was set up was just weird ; we never got a town hall debate between Biden and trump and that’s what I want to see
4098,As an Indian watching this debate this is pure entertainment 😂😂not gonna lie
4099,You got the morals of a alley cat- Sleepy Joe came with some heat😂😂
4100,"I realized that the secret to making a million is saving for better investment. I always tell myself you don&#39;t that new Maserati or that vacation just yet. That mindset helped me make more money investing. For example last year I invested 80k in stocks and made about $246k, but guess what? I put it all back and traded again and now I am rounding up close to a million."
4101,"Jesus Christ, Biden cant even talk......"
4102,You guys are insane. The nuclear war is coming if Trump doesn&#39;t do anything and you think you don&#39;t know whom to vote?
4103,trump 2024!!!!!!<br>it was so hard to stay awake when joe was talking  i could not understand his mumbuling
4104,RFK SHOULD HAVE BEEN THERE HES POLLING AT LIKE   20 PERCENT HE ONLY NEEDS 34 PERCENT
4105,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/EvkfY6uNC5OykQOewoCQAQ""></a>"
4106,Im thinking of the amount security that’s outside 😂😂
4107,Bob Hope and his brother no Hope at all
4108,Does America not have any eligible candidates besides these two clowns? 😂
4109,"when you discover that your opponent destroys himself, you don&#39;t lift a finger."
4110,"Biden talking about cutting taxes, I think you&#39;ve already had a chance to do so. Then the blame game. Never answer the question."
4111,The video is good
4112,Wasalam❤
4113,Mereng kabeh sadeng❤
4114,Diewarah ali cs q ❤
4115,Kelas berat iku q🥊
4116,"No data ?? Hey c&#39;mon over we&#39;ll house ya feed ya and give ya money, insurance, schooling etc but screw our veterans that are homeless and on the streets while the &quot;undocumented&quot; are put up in 5 star hotels .... makes me sick <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1390"">23:10</a>"
4117,"Biden keeps saying Trump only helped the rich. I’m pretty sure I had more money than I ever had in my life under Trump and I’ve never left the poverty line. Gas, food, housing…everything was cheaper. If that’s helping the rich then keep doing it…."
4118,😂😂😂😂
4119,Tubolens fins✅️☻️🏥us🌍💛
4120,Inflation has doubled. Where has Biden been.
4121,"When you&#39;re unhappy, come read the comments, then can&#39;t stop laughing, happy again 😂"
4122,Sarap☻️🌍💛
4123,Why do they keep cutting joe off when he starts going off script ? Almost like they were told cut him off before he looks like a fool .... too late 😂
4124,"Why does the doctor have to be a him joe? <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=992"">16:32</a>"
4125,Im literally having to switch between this and the why files so I can recuperate brain power 🥴 I cant believe Im watching them argue about golf rn.
4126,☻️🌍🏥✅️
4127,Very good
4128,Trump is back😊
4129,Groceries that cost 100$ now cost 250$ I don&#39;t know where 120$ came from ?
4130,Biden winner
4131,We are Screwed!!! 😢
4132,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=3634"">1:00:34</a> his face is just so 😧"
4133,make america great again..... again
4134,"We should be focusing on the world we have bridges being tore down, terrorists entering the u.s immigrants entering the u.s we are in chaos living history right now thanks to Biden he is behind the issue by letting immigrants in an helping them and not our own people on the streets how is that gonna make change? The world needs peace = war that&#39;s the only way to make peace at this point it&#39;s gone too bad u.s is not America anymore that&#39;s done for we are a any man&#39;s land any race is allowed with or without legal documents,again thanks to Biden trump is the only one too make change do the country right for u and your children vote for Biden youl witness ww3 trump can prevent that"
4135,The golf challenge sent me. 😭
4136,Wow
4137,"Biden did not do as bad as people say he did,however Trump is my pick this November 2024😊"
4138,Has Biden given the questions and answers because he keeps looking to his notes in advance of his question?
4139,Close the border and you won’t have much to do .
4140,"biden seperti ayam sakit tidak pasif dalam berbicara<a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a>"
4141,"I am hearing backlash from this comment &quot;black jobs...&quot; It is exactly what THEY began saying Trump just didn&#39;t call it unemployment, he called it jobs. There was no racism there!  Wow those dems took the ball and ran with that one!!!!   Which brings to mind, Matthew 10:22 And you will be hated by all for My name’s sake.  John 15:18  If the world hate you, ye know that it hated me before it hated you.                                                                                                                                                   Do you see how much &quot;THEY&quot; hate Trump? You should be smart enough to know why....<br>I hope people get the &quot;eyes to see, and ears to hear&quot; before it is too late.... Our nation is being destroyed more and more every day.  Pray for Trump!"
4142,biden sudah tua dan tidak fokus🤣🤣🤣🤣
4143,If Blaks and Whites are equal why would a Black person get 10k to buy their first home but not a White person?
4144,Bottom line<br>Listening to Joe<br>And listening to Trump<br><br>Which one has actually reduce positive results<br>Joe is so pathetic he doesn’t realize that he has created the chaos that’s being discussed in this farce of a debate
4145,Good news
4146,"Whatever Biden states, is the total opposite.."
4147,😊
4148,We support Trump from Brazil people good.
4149,"Joe Biden went to the grand wizard&#39;s funeral while he was vice president under Odama, figure it awt folks.."
4150,I wouldn&#39;t vote period!
4151,"No president has ever spoken like that before… <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2795"">46:35</a><br>Nope. Biden is the first to stumble that much."
4152,Trump won this debate ! Hands down !
4153,I am a Vietnam veteran<br>And I can tell you everything Joe Biden is saying about Veterans is a bald face lie<br>The VA has never been worse in the history of America<br><br>I didn’t spend 20 years in the Navy and leave my blood on the ground in Vietnam for nothing<br>Joe Biden is the biggest the most terrifying enemy of the military active or retired<br>When I heard him talking about the military <br>I can hardly keep my lunch down🤮🤮
4154,Because you guys left the comments open ill &quot;Subscribe&quot; to the channel for now.
4155,Trump is wrong the world is furious with usa bcos the multi national corps sucked us dry. <br><br>Amazon the best example but just one. Any big brand wheres the money go? Not into the local community not even the nation usually. Then they hire foreign workers who send the wages gone too. Leaving us throwing local money into world pools that dont benefit us at all. <br><br>0 hourz contract work is a usa invention thats reversed uk workers rights by decades. Pay a fee to mayb work a shift. <br><br>The nations want their money back USA this wont work. <br><br>Selling bonds year on year to everyone who willing to buy them. Its fine we got 30yrs to pay it then we&#39;ll just borrow double again. <br><br>😢 its all a ponzi. Search <br><br>End of the road the truth about money<br><br>Watch that to see ponzi currencys buy btc?
4156,Pathetic do not want this guy in office.....deep state maybe?
4157,"I don`t know why Trump speak so loud. You`re going to wake up Biden. For the deaf people out there. This is what Biden said. &quot; MMM, AHH hea, Many planes, sorry, many clames, ?&quot;&amp;??) Hammmmm . I need a nap. ;:&quot;RQZZZZI?="
4158,Biden literally says the exact opposite of what he&#39;s doing!
4159,Biden est est au ralenti?
4160,Jaime can you pull that up
4161,..
4162,➕️  .
4163,"This proves that our government system have sense of humor by allowing a man that’s clearly a mental health issue be a president , I never thought politics can be be this hilarious and we’re the only sole ?!?super power ??😂we can’t get more America than this 😂"
4164,The whole planets bills went up after Covid is that joes fault? No!
4165,Koh gu[yon sopok siap kono lw bug ori jajalen in caacuration in jerman teknologys❤
4166,"este Trump se le ve bien pleitista que feo se ve que utilicen el debate para atacarse en vez de debatir con respeto sus ideas. obviamente si Biden ya estaba exhausto por su mismo trabajo en la presidencia de un pais a diferencia d Trump q tuvo mas tiempo para prepararse, se le vio mas en shock y agotado con las palabras atacantes de trump."
4167,I really don’t care about American politics but I hate Donald Trump because he is a dictator in the making! Egomaniac!
4168,"Ukraine military has lost over 600,000 troops,all for nothing zero chance of victory. Putin has no aspirations for anything joe stated,&amp; never has.. <br>Israel is holding currently over 10,000 Palestinians they kidnapped off the streets .Hamas has wanted a cease fire from the beginning. also The IDF &amp; police from Israel murdered ,2/3 of those Israelis after Hamases most successful military op in over a century. they attained every goal they set &amp; there were no babies killed or Israeli women raped as joe lied about continuously . what a joke,IDF forces levelled over 95% of all of Gaza,don&#39;t talk about what you gift wrapped to Israel to drop,the USA &amp; UK .Canada are as complicit in this genocide as Israel 100% shameful,&amp; disgusting USA State department.pathetic. had Newland  &amp; the CIA ran their color revolution in 2014 ,then pushed the lie of membership in NATO for Ukraine,Putin would have done exactly as he has done trump would have had zero effect on the matter. He also had zero ability to do anything in response."
4169,Trump champ!
4170,Nawi paen2 us☻️
4171,Amuke wong banyuwangi ❤
4172,Mane rodok❤
4173,As a small business owner the economy was great while Trump managed it. It helped the business. I don’t know where Biden is getting the money for all these projects. Raise taxes? That won’t help.
4174,"I really can&#39;t stand that when 9 times out of 10 when they get asked a question they argue about something completely diffrent, what a mess modern politics are."
4175,Biden: 😦😳😦😞😦😦😞😦
4176,Who watch this completely?
4177,How can a once great country fall so low? Trump 2024.
4178,the longest 9 seconds of JB career before he uttered &quot;We finally beat Medicare&quot; ouch!!
4179,This debate is highly though
4180,What is happening...
4181,DONALD J TRUMP 2024 make AMERICA great again .
4182,"Hitler and Trump similarities:<br><br>Use of Propaganda:<br><br>Hitler: Utilized propaganda extensively to spread Nazi ideology, control public perception, and demonize opponents. Joseph Goebbels, his Minister of Propaganda, played a key role in this.<br><br>Trump: Frequently used social media and rallies to communicate directly with his base, often bypassing traditional media. He also labeled mainstream media as &quot;fake news&quot; to undermine their credibility.<br><br>Populist Rhetoric:<br><br>Hitler: Promoted a nationalist agenda, blaming Jews and other minorities for Germany&#39;s problems and promising to restore Germany to its former glory.<br><br>Trump: Used populist themes, emphasizing &quot;America First,&quot; and often blamed immigrants, foreign nations, and political elites for America&#39;s issues.<br><br>Charismatic Leadership:<br><br>Hitler: Cultivated a strong, authoritative image, presenting himself as the savior of Germany.<br><br>Trump: Presented himself as a strong leader who could fix the country’s problems, often portraying himself as an outsider fighting against a corrupt establishment.<br><br>Scapegoating:<br><br>Hitler: Blamed Jews, communists, and other groups for Germany&#39;s economic and social woes, leading to severe persecution.<br><br>Trump: Frequently blamed immigrants, particularly from Mexico and Muslim-majority countries, as well as political opponents for various issues facing the United States.<br><br>Rallying Support through Mass Gatherings:<br><br>Hitler: Organized large rallies, such as those in Nuremberg, to energize his supporters and project power.<br><br>Trump: Held frequent rallies across the country to maintain enthusiasm among his base and project strength.<br><br>Disdain for Democratic Norms:<br><br>Hitler: Exploited the weaknesses of the Weimar Republic’s democratic system to gain power and ultimately dismantle it.<br><br>Trump: Criticized various democratic institutions and norms, including questioning the legitimacy of elections and the integrity of the judicial system"
4183,Biden and his administration is pure evil.  They should all be locked up.  Pathetic.
4184,Most of this debate was a yap session. Biden lost this yap session big time.
4185,Biden administration is pathetix. Did not make any of the people&#39;s lives better. Everything got screwed up in terms of cost. Rent up. Gas up. Groceries up. Insurance up. Child expense up.
4186,"Why did she ask the president if he could block abortion that&#39;s not even something the president f*<b>***</b> deals with, what the f*** is wrong with these people"
4187,It&#39;s moronic for Biden to compare legislation to actual results. He thinks creation of laws is an achievemrnt. Biden does not understand results.
4188,"You hate people who enter the US illegally, but how did we kill and abandon Native Americans 600 years ago and take their land? I see that America is not just for Americans this is Illiberal behavior trump"
4189,Biden has destroyed America and lady liberty is at her knees. America cant afford 4 more years of Biden. He should be charged with treason. There is no good policy from Biden
4190,How many times was the phrase “the idea” said?
4191,our country has become a joke and I wish I was born in a different generation
4192,If the boarders were closed like they are supposed to be....we wouldn&#39;t need machines Joe 🤬🤬🤬🤬
4193,"Communism is a better option than any one of these two, trump is a complete and utter child and biden is just putting so much effort into just standing"
4194,I will not vote for anyone.....this is shameful
4195,"Trump doesn&#39;t care about facts, he just says what sounds good for his image and knows his supporters won&#39;t care if he&#39;s incorrect."
4196,“100$ to 120$” 😂🤦🏽‍♂️🤦🏽‍♂️ nice try. <br> More like 100$ to 300$ ‼️‼️
4197,My goodness... Biden is a habitual liar....over and over... Hes done nothing for the American people and everything for the illegals...yep i said it!!
4198,Close your mouth Joe and wink your eyes I’m kind of worried <br>Your pupils are dilated
4199,Hail Trump ...
4200,"oh and by the way, the idea, first off, number 1. : the idea, that we - and by the way, number 2: the idea that americans.. whduawdw.anyway. number 3: the idea. that - oh and by the way-  the idea that - .. uh.. we beat medicare!"
4201,this man just called him Brandon
4202,"Biden complains about billionaires only paying 8% in taxes or whatever garbage he&#39;s trying to say.... well.... he had 40+ to fix that as Senator and NOW President.... but no, let&#39;s blame Trump. Ridiculous."
4203,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4169"">1:09:29</a> Bidens face priceless"
4204,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1455"">24:15</a> 😭😭"
4205,You should have not opened the boarder Biden in the first place so there will be no drugs coming in
4206,"I can&#39;t watch it, i can&#39;t stand that every time biden opens his mouth lies come out!"
4207,We have proved 4 times the 2020 presidential election was stolen at least watch 2000 mules!
4208,he didn&#39;t rally supporters on jan 6
4209,&quot;I skibidi with&quot; ☠️
4210,Stupid arguing about golf.  All Trump has to do IS play golf with Biden. It would be the laugh of the century.
4211,Biden&#39;s on a whole other planet.
4212,Top
4213,My electric bill went from $150 to $500…..FIVE HUNDRED….. not sure who’s fault it is but it’s out of hand regardless
4214,He was the 1st to  not yake a salary
4215,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=710"">11:50</a> Joe Biden Descuido"
4216,We are  a DV family  of 5 one going to college..... WE LIVED BETTER  WHEN TRUMP WAS IN OFFICE....  Yes I  Live in Texas ... but MY FAMILY  IS  STRUGGLING!!!!! ALMOST TO POINT WE WILL LOOSE ARE HOME OF 12YRS
4217,RFK Jr. 2024! 🙌🏽🇺🇸
4218,Climate Core=New World Order
4219,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=55"">0:55</a> &quot;cowanker&quot; lol"
4220,"Looking back at this on July 6th. The fallout from Biden&#39;s performance is still a top subject on the News. Damage control and panic from Democrats. Lots of new voters for Donald Trump. Dr. Phil asked Biden, &quot;How&#39;s it workin fer ya&quot;."
4221,ATP I’m not seeing any reasons to vote Democrat yet.
4222,Everyday I’m calling Ted Cruz office and telling them to impeach😂 mf betrayed the country and everybody jus cool w it
4223,This is sad to watch. Joe looks tired
4224,Regret my late opinion. Pres. Biden had not been unsteady during the debate. The problem is that he stutters. Everybody knows that. He is not the only one with that impediment. He has done a wonderful job so far  and should be given the opportunity to continue.
4225,Bruh they talking about absolutely nothing we doomed either way I’m not voting for
4226,What Joe grandpa is saying I can bearly hear and understand
4227,I feel so bad for the moderator…<br><br>This is embarrassing
4228,We need a secure wall
4229,Borders are bad
4230,Looking for a biden supporters comment......... cant find one.
4231,😂😂 I won&#39;t say that 🤦🏿🙆🏿then proceeds to say it again ~Trump
4232,&quot;the idea that...&quot;
4233,whoever votes for Biden after this! should leave the country and never come back.
4234,American presidents of the earliest eras turning and hissing in their graves😅
4235,"He skipped over the part where immigrants are staying in luxury hotels, while the working class work 7 days a week and get paid for 3."
4236,Wow people are still going to vote for Biden?
4237,Trump needs to be president for 20yrs after this
4238,Groceries went from $100 to $120? 😂😂😂😂😂😂 more like $220.  Houses up 30%?  More like 130%.  Dumb on
4239,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1108"">18:28</a> Trumps random non-sense about &quot;after birth abortions&quot;, lol. Right after he drifts off into answering a bunch of questions that were not asked."
4240,Trump is right.  Democrat party Administration govt lack of RESPECT and governance caused ALL THE WARS today!  Wake up America!!!  Maybe Democratic Party wants US in WW3
4241,"So love this debate but so do China, Russia, Korea, Iraq Thats the worry"
4242,His finger droops when he points at trump. Lol.
4243,&quot;oh and by the way...&quot;
4244,😊😅
4245,The people who actually run the world must be having an absolute field day.
4246,FJB is ev1l!!! Period!
4247,This is the best standup comedy in 2024
4248,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=713"">11:53</a> with the covid... skibidi with 😂😂😂😂😂"
4249,Kesehatan wes💧🏥✅️🌍
4250,Byden batle❤
4251,Shame to CNN with those moderators
4252,I didn&#39;t know Trump is such a great speaker . Seems like the media only gives us edited scripts. But this one is as is
4253,"Biden looks so pathetic, staring off into space with his mouth wide opened.  Looking at the floor like a child when Trump is talking about how terrible he is.  This man is the epitome of weakness."
4254,Biden&#39;s face😢
4255,"&quot;We knock on wood wherever we may have wood&quot;<br>Instant classic, best president of my lifetime."
4256,Biden is such a liar..
4257,Endane seng dipikir engko ison bain kari wedi wes✅️💧🌍🏥
4258,Ojok aneh mosok tni❤
4259,Trump figh❤
4260,Trump!!!
4261,Welcome the candidates for the most powerful job in the world:<br>👌😎👌 v.s.  😪
4262,Biden is embarassing
4263,Trump for the win im over biden. He looks confused and thinks its the year of 2020.
4264,&quot;most respected country in the world&quot;      sums up the idiocy and lack of comprehension really
4265,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1828"">30:28</a> Biden:never heard so much malarkey in my life. Literally everyone trying to listen to what Biden is mumbling: we agree"
4266,Biden was so boring<br>I slept
4267,"these two <a href=""http://www.youtube.com/results?search_query=%23trump"">#Trump</a> or <a href=""http://www.youtube.com/results?search_query=%23biden"">#Biden</a> do not deserve to be at the top of the American politics or sit in the highest chair"
4268,Joe biden walks out… We’re cooked
4269,"I am not even an American. But I just cannot stop laughing when watching the debate. Masterpiece, defintely."
4270,FJB IS STILL LYING ON LIVE TV!!!
4271,"I’m from the uk, we lost respect for America when you elected trump"
4272,This match the clear winner is Donald Trumpet.❤❤❤❤❤
4273,I thought I had left a comment
4274,Both the presidents are over the hill and the US needs a younger leader with new ideas.Haley Berry would have been a better choice.❤❤❤❤❤
4275,The fact that the comments are not locked is amazing. All of the Obama endorsement adds have comments turned off
4276,Vote for trump <br>👇🏻
4277,Vote for Biden <br>👇🏻
4278,"<a href=""http://www.youtube.com/results?search_query=%23free_free_palestine"">#FREE_FREE_PALESTINE</a>"
4279,"Trump: &quot;I best, he worst.&quot;<br><br>Biden: 😒"
4280,Is this real??
4281,"Everything got expensive once Joe got in. Now he wants let back in, so he lies. Like we don’t live here."
4282,What a Circus this two Individuals have created!  At least one Presidential Candidate is still in full control of his mental abilities. The other is mentally gone!  I wonder what the rest of the World think of this Great Country?  Sad!
4283,"Biden needs to stay home in his pyjamas,read the paper and do normal things that grand dads do at his age.He is past his prime.Americans deserve better."
4284,Joe Biden &amp; Jill are a joke
4285,That&#39;s a lie Biden. My father had everything he needed by the VA in Trump 4 yrs until Biden was elected. My father was retired veteran Army. So yes Biden you did cute back on the VA care known fact and living spouse my mother that was married to the veteran!
4286,Im starting to think to many ideas are being had.
4287,Great debate
4288,Biden’s gonna still vote! And Harris will be president
4289,Trump 2024<br>Or vote for sloppy Joe
4290,FJB &amp; First lady
4291,So what did we finally decide on the golf portion of the debate?
4292,If trump doesn&#39;t win the elections a civil war will happen in America
4293,"I like the ad pauses, Joe has that open mouth and thousand yard stare he&#39;s known for"
